primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;519.4971990999998;None;521.0553384;521.3804686999997;522.513731;522.5303807999999;524.5136785999998;None;9;0;524.5136785999998;None;;;;;;;;6;;;;;1.310040200000003;;;526.0635948999998;None;None;None;[];526.0635948999998;None;['9'];[0.8560071000001699];526.0635948999998;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;529.0722664999998;None;530.7133424999997;531.0384426;532.230208;532.2466331;535.4882558999998;None;9;0;535.4882558999998;None;;;;;;;;7;;;;;1.1674302000001262;;;537.0382354999997;None;None;None;[];537.0382354999997;None;"['9', '9', '9']";"[0.8655406999996558, 1.1533313999998427, 1.5295843999997487]";537.0382354999997;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;540.0465844999999;None;541.7296311999999;542.0547855;543.1878308999999;543.2045528999997;545.1796420999999;None;7;0;545.1796420999999;None;;;;;;;;5;;;;;1.0840425000001233;;;546.7295819000001;None;None;None;[];546.7295819000001;None;None;;546.7295819000001;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;549.7546213;None;551.0878201;551.4127837000001;552.5627307;552.5792551;559.1208684999997;None;7;0;559.1208684999997;None;;;;;;;;4;;;;;1.3908199000002242;;;560.6708355000001;None;None;None;[];560.6708355000001;None;['7'];[0.6090186999999787];560.6708355000001;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;563.6711329;None;565.4121941999997;565.7373542999999;566.8706391999999;566.8873026000001;568.8621822999999;None;7;0;568.8621822999999;None;;;;;;;;5;;;;;1.0413969999999608;;;570.4121467999998;None;None;None;[];570.4121467999998;None;None;;570.4121467999998;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;573.4453924999998;None;575.3286229999999;575.6537294999998;576.7869099;576.8036290999999;578.7785879999997;None;None;0;578.7785879999997;None;;;;;;;;7;;;;;;;;580.3200813999997;None;None;None;[];580.3200813999997;None;"['9', '9']";"[0.015600999999605847, 1.0154083999996146]";580.3200813999997;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;583.3371161999999;None;585.0198866000001;585.3449615999998;586.4699427999999;586.4865516;588.4698717000001;None;None;0;588.4698717000001;None;;;;;;;;3;;;;;;;;590.0199459999999;None;None;None;[];590.0199459999999;None;"['7', '7', '7']";"[0.2276123000001462, 0.7156057000001965, 1.0596540000001369]";590.0199459999999;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;593.0284985999997;None;594.6030401999997;594.9280622000001;596.1197127;596.1362478000001;603.5027010999997;None;9;0;603.5027010999997;None;;;;;;;;5;;;;;0.8328194999999141;;;605.0527047999999;None;None;None;[];605.0527047999999;None;None;;605.0527047999999;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;608.0775980999997;None;610.0608410999998;610.3774152999999;611.5525561;611.5774842000001;623.7187629999999;None;9;0;623.7187629999999;None;;;;;;;;7;;;;;1.2488815000001523;;;625.2686954999999;None;None;None;[];625.2686954999999;None;"['9', '9']";"[0.6670230999998239, 0.9468007000000398]";625.2686954999999;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;628.2775305;None;629.9101218000001;630.2267474999999;631.3852208999997;631.4018688000001;635.0850236000001;None;9;0;635.0850236000001;None;;;;;;;;7;;;;;0.9548472000001311;;;636.6349110000001;None;None;None;[];636.6349110000001;None;"['9', '9']";"[0.6126916000002893, 0.924587800000154]";636.6349110000001;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;639.6432294000001;None;641.6264756999999;641.9426900999997;643.1429629999998;643.1597001;647.6013536999999;None;8;0;647.6013536999999;None;;;;;;;;5;;;;;0.8781748000001244;;;649.1512419000001;None;None;None;[];649.1512419000001;None;None;;649.1512419000001;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
