primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;607.3812950000865;None;609.1062171000522;609.422764100018;610.5562290999806;610.5728204000043;612.556110400008;None;8;0;1.2657389999367297;612.556110400008;None;;;;;;;;4;;;;;;;614.1060803000582;None;None;None;[];614.1060803000582;None;['7'];[1.1877734999870881];614.1060803000582;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;617.1143302000128;None;618.9724376000231;619.2891652000835;620.430654100026;620.4474704000168;622.4224134000251;None;None;0;;622.4224134000251;None;;;;;;;;5;;;;;;;623.9722198999953;None;None;None;[];623.9722198999953;None;"['9', '7']";"[0.6577728000702336, 1.3137044000905007]";623.9722198999953;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;626.9723881999962;None;628.647156400024;628.9638337000506;630.0890108000021;630.1054746999871;632.0972321000881;None;8;0;0.40470680000726134;632.0972321000881;None;;;;;;;;5;;;;;;;633.6387307000114;None;None;None;[];633.6387307000114;None;None;;633.6387307000114;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;636.6635580000002;None;638.188514700043;638.5052438999992;639.6469887000276;639.6635354000609;647.088432700024;None;9;0;0.9254420000361279;647.088432700024;None;;;;;;;;6;;;;;;;648.6383633000078;None;None;None;[];648.6383633000078;None;['9'];[0.2315417000791058];648.6383633000078;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;651.6382696999935;None;653.5965213000309;653.913063300075;655.0465696000028;655.0631443000166;667.2545661000768;None;9;0;1.4554894999600947;667.2545661000768;None;;;;;;;;5;;;;;;;668.8044528000755;None;None;None;[];668.8044528000755;None;"['9', '7']";"[1.8498456999659538, 2.2577708000317216]";668.8044528000755;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;671.8043686000165;None;673.3956741000293;673.7123681000667;674.8374172000913;674.8540425000247;678.5707404999994;None;9;0;0.46717979991808534;678.5707404999994;None;;;;;;;;5;;;;;;;680.1207122000633;None;None;None;[];680.1207122000633;None;"['9', '7']";"[1.1572062000632286, 1.77332729997579]";680.1207122000633;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;683.1207221000222;None;685.0703276999993;685.3870542000514;686.5537875000155;686.5704840000253;691.0454101000214;None;9;0;1.3045785001013428;691.0454101000214;None;;;;;;;;6;;;;;;;692.5953208000865;None;None;None;[];692.5953208000865;None;['9'];[0.48268289992120117];692.5953208000865;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;695.5952274000738;None;697.0950701000402;697.4117276000325;698.5705409999937;698.5870377999963;706.5033375000348;None;7;0;1.030559099977836;706.5033375000348;None;;;;;;;;5;;;;;;;708.1114997999975;None;None;None;[];708.1114997999975;None;['7'];[0.7263382999226451];708.1114997999975;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;711.1115316000069;None;713.1113590000896;713.4280010000803;714.5696445000358;714.5863369000144;727.3526864000596;None;None;0;;727.3526864000596;None;;;;;;;;6;;;;;;;728.9025647999952;None;None;None;[];728.9025647999952;None;['9'];[0.0874201999977231];728.9025647999952;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;731.9109398000874;None;733.5272181000328;733.8439645000035;735.0026846000692;735.0190653000027;738.5273976000026;None;9;0;0.8305386999854818;738.5273976000026;None;;;;;;;;5;;;;;;;740.0772215999896;None;None;None;[];740.0772215999896;None;None;;740.0772215999896;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
