primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
8.0;m;008_y_m_s_a.jpg;sad;7.0;sad_6.5ns.avi;sad;7.0;congruent;130.0;160.0;170.39333839271438;s_s;;;;;0;21;21;21;;;;;;;306.00716920010746;None;307.6487777000293;307.9652702002786;309.12367470003664;309.140374599956;314.0985803999938;None;7;0;0.6141707999631763;314.0985803999938;None;;;;;;;;4;;;;;;;315.64012010023;None;None;None;[];315.64012010023;None;['7'];[0.840784499887377];315.64012010023;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
8.0;f;028_y_f_h_a.jpg;happy;9.0;happy_23.1ns.avi;happy;9.0;congruent;120.0;150.0;225.70986890587952;h_h;;;;;0;22;22;22;;;;;;;318.6484603001736;None;320.7231320999563;321.03994440007955;322.2150212000124;322.23161939997226;326.7481619003229;None;9;0;1.1006972999311984;326.7481619003229;None;;;;;;;;6;;;;;;;328.2981360000558;None;None;None;[];328.2981360000558;None;['9'];[0.6787897003814578];328.2981360000558;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;152.63076835312847;h_s;;;;;0;23;23;23;;;;;;;331.29809499997646;None;332.7728643999435;333.08960710000247;334.2233608001843;334.2479626000859;336.222878200002;None;7;0;0.7939206999726593;336.222878200002;None;;;;;;;;4;;;;;;;337.7727872999385;None;None;None;[];337.7727872999385;None;"['7', '7']";"[0.46802600007504225, 1.2360666999593377]";337.7727872999385;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;220.9892697323079;s_s;;;;;0;24;24;24;;;;;;;340.7810888001695;None;342.8474869001657;343.1641878001392;344.32263879990205;344.3392873001285;353.53067640028894;None;7;0;0.47814599983394146;353.53067640028894;None;;;;;;;;3;;;;;;;355.0973527999595;None;None;None;[];355.0973527999595;None;"['7', '7']";"[0.4716155999340117, 0.6874285000376403]";355.0973527999595;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;358.0972370998934;None;359.29717139992863;359.61380770010874;360.78046650020406;360.79713320033625;363.438918299973;None;8;0;0.5222900998778641;363.438918299973;None;;;;;;;;5;;;;;;;365.05533630028367;None;None;None;[];365.05533630028367;None;None;;365.05533630028367;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;368.0801655999385;None;369.5633280002512;369.8801203998737;371.0718057001941;371.0884607001208;378.77171330014244;None;7;0;0.6371967000886798;378.77171330014244;None;;;;;;;;3;;;;;;;380.3215262000449;None;None;None;[];380.3215262000449;None;"['7', '7']";"[0.39127730019390583, 0.6473294999450445]";380.3215262000449;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;383.32981520006433;None;384.67960250005126;384.9963103001937;386.1296612001024;386.1462751002982;388.12961680023;None;7;0;0.8794362000189722;388.12961680023;None;;;;;;;;3;;;;;;;389.6796200000681;None;None;None;[];389.6796200000681;None;"['7', '7', '7', '7']";"[0.34514009999111295, 0.545500900130719, 0.9932538000866771, 1.8253577998839319]";389.6796200000681;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;392.6794100003317;None;394.6708345999941;394.98764810012653;396.12090600002557;396.13769660005346;398.1209807000123;None;9;0;0.639905400108546;398.1209807000123;None;;;;;;;;6;;;;;;;399.695946900174;None;None;None;[];399.695946900174;None;['9'];[0.43306259997189045];399.695946900174;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;402.6958506000228;None;403.9874824001454;404.30413690023124;405.50407769996673;405.5207592002116;411.3622443000786;None;9;0;0.49486490013077855;411.3622443000786;None;;;;;;;;7;;;;;;;412.9121518000029;None;None;None;[];412.9121518000029;None;"['9', '9']";"[0.4407552997581661, 0.6645629997365177]";412.9121518000029;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;415.91206380026415;None;417.2119257003069;417.5286511001177;418.65376850031316;418.67032260028645;420.73707470018417;None;9;0;0.927808600012213;420.73707470018417;None;;;;;;;;6;;;;;;;422.2868975000456;None;None;None;[];422.2868975000456;None;['9'];[0.3699055998586118];422.2868975000456;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
