primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;140.0;150.0;128.37211756912527;;;;;0;42;42;42;;;;;;;595.7634445999865;None;597.0383117999882;597.3549660999852;598.4883512999804;598.5049575000012;601.7216825999785;None;9;0;0.46157829998992383;601.7216825999785;None;;;;;;;;8;;;;;;;603.2964435000031;None;None;None;[];603.2964435000031;None;"['9', '9', '9']";"[0.2227351000183262, 0.9187640000018291, 1.814772100013215]";603.2964435000031;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;163.19466748508617;;;;;0;43;43;43;;;;;;;606.3047568000038;None;607.879598200001;608.1964562000067;609.3297543999797;609.3463356999855;611.3296757999924;None;None;0;;611.3296757999924;None;;;;;;;;4;;;;;;;612.8796228999854;None;None;None;[];612.8796228999854;None;['7'];[0.37577390001388267];612.8796228999854;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;162.95060606286506;;;;;0;44;44;44;;;;;;;615.888011699979;None;617.4711233999988;617.78770049999;618.9547549999843;618.971416299988;627.7125616999983;None;7;0;0.6703633000142872;627.7125616999983;None;;;;;;;;2;;;;;;;629.270762900007;None;None;None;[];629.270762900007;None;"['7', '7', '7', '7']";"[0.2805715999857057, 0.5284092999936547, 0.7362114999850746, 1.3606188999838196]";629.270762900007;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;121.98396994352893;;;;;0;45;45;45;;;;;;;632.2790616999846;None;633.4954735999927;633.8122884999902;634.9453610999917;634.9622719000035;636.9545843999949;None;7;0;1.1967681999958586;636.9545843999949;None;;;;;;;;3;;;;;;;638.6371334999858;None;None;None;[];638.6371334999858;None;"['7', '7']";"[0.3060575000126846, 0.7701505000004545]";638.6371334999858;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;195.60264978061832;;;;;0;46;46;46;;;;;;;641.6371067999862;None;643.4785410999903;643.7953273000021;644.920369600004;644.9369052999828;646.9285372000013;None;7;0;1.1985813000064809;646.9285372000013;None;;;;;;;;3;;;;;;;648.4785069999925;None;None;None;[];648.4785069999925;None;"['7', '7']";"[0.8567886000091676, 2.2327806999965105]";648.4785069999925;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;212.92407054126133;;;;;0;47;47;47;;;;;;;651.4784215999825;None;653.4448924000026;653.7618922999827;654.9031103999878;654.9198248999892;657.603629899997;None;9;0;0.6119525000103749;657.603629899997;None;;;;;;;;8;;;;;;;659.4863642999844;None;None;None;[];659.4863642999844;None;"['9', '9', '9']";"[0.2568632000184152, 0.60066250001546, 2.1208646000013687]";659.4863642999844;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;140.0;150.0;190.23859628619445;;;;;0;48;48;48;;;;;;;662.4863658999966;None;664.2782407999912;664.5945931999886;665.8112743999809;665.8280014999909;667.6529471999966;None;9;0;0.545978499983903;667.6529471999966;None;;;;;;;;9;;;;;;;669.202871299989;None;None;None;[];669.202871299989;None;"['9', '9', '9', '9', '7']";"[0.22847560001537204, 0.5244500999979209, 0.8364848000055645, 1.6042793999949936, 2.452392700011842]";669.202871299989;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;140.0;150.0;127.28107088671867;;;;;0;49;49;49;;;;;;;672.2111229999864;None;673.4692589000042;673.7859925999946;674.9193494999781;674.9360364000022;678.6442884999851;None;9;0;0.5148600999964401;678.6442884999851;None;;;;;;;;9;;;;;;;680.2441874999786;None;None;None;[];680.2441874999786;None;"['9', '9', '9', '9']";"[0.1386629000189714, 0.44279550001374446, 0.7869040000077803, 1.1387411000032444]";680.2441874999786;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;190.9434091532566;;;;;0;50;50;50;;;;;;;683.2525259999966;None;685.0605942999828;685.3772533999872;686.552372599981;686.5689954999834;693.9024012000009;None;None;0;;693.9024012000009;None;;;;;;;;5;;;;;;;695.4605390999932;None;None;None;[];695.4605390999932;None;None;;695.4605390999932;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
8.0;f;028_y_f_h_a.jpg;happy;9.0;sad_119.1.wmv;sad;7.0;incongruent;120.0;160.0;178.10396226647933;;;;;0;51;51;51;;;;;;;698.476900699985;None;700.1768609999854;700.4935949000064;701.6266665000003;701.6435067999992;703.6934731999936;None;7;0;1.2735384000116028;703.6934731999936;None;;;;;;;;4;;;;;;;705.2435030000051;None;None;None;[];705.2435030000051;None;['7'];[1.1152973999851383];705.2435030000051;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;206.04367658109783;;;;;0;52;52;52;;;;;;;708.2433711999911;None;710.1681485000008;710.4848156999797;711.6182444999868;711.6348421000002;713.6181998999964;None;7;0;1.1008528000093065;713.6181998999964;None;;;;;;;;3;;;;;;;715.168155899999;None;None;None;[];715.168155899999;None;"['7', '7']";"[0.08691899999394082, 0.4789477000012994]";715.168155899999;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;140.0;150.0;136.52220806776708;;;;;0;53;53;53;;;;;;;718.1680541999813;None;719.517855299986;719.8346001000027;721.001354499982;721.0185490000003;726.901082700002;None;9;0;0.41007169999647886;726.901082700002;None;;;;;;;;7;;;;;;;728.4510391999793;None;None;None;[];728.4510391999793;None;"['9', '9']";"[0.29206609999528155, 0.699860799999442]";728.4510391999793;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;140.0;150.0;180.35091595488527;;;;;0;54;54;54;;;;;;;731.451003299997;None;733.175942700007;733.4925157999969;734.6596969999955;734.6757212999801;742.0839206999808;None;9;0;0.6111265000072308;742.0839206999808;None;;;;;;;;6;;;;;;;743.6338306999824;None;None;None;[];743.6338306999824;None;"['9', '9', '7']";"[0.3893278999894392, 2.373273200006224, 2.9648511999985203]";743.6338306999824;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;204.27932588393085;;;;;0;55;55;55;;;;;;;746.6503787999973;None;748.566992499982;748.8838752000011;750.0252188000013;750.0418432999868;752.0169619999942;None;9;0;0.5099934000172652;752.0169619999942;None;;;;;;;;8;;;;;;;753.6168101999792;None;None;None;[];753.6168101999792;None;"['9', '9', '9']";"[9.933267299988074, 0.3340844000049401, 0.9662772000010591]";753.6168101999792;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;192.40728800739942;;;;;0;56;56;56;;;;;;;756.5918813000026;None;758.4000284999784;758.7166934999987;759.8666845999833;759.8834090000018;765.8499289999891;None;7;0;0.5330799000221305;765.8499289999891;None;;;;;;;;2;;;;;;;767.3915516999841;None;None;None;[];767.3915516999841;None;"['7', '7', '7']";"[0.30354029999580234, 0.6312877000018489, 1.7834485000057612]";767.3915516999841;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;219.6544115751568;;;;;0;57;57;57;;;;;;;770.391495399992;None;772.4412925999786;772.7579574999982;773.8920143999858;773.916373199987;775.8996367999935;None;7;0;0.7633895000035409;775.8996367999935;None;;;;;;;;2;;;;;;;777.4496645999898;None;None;None;[];777.4496645999898;None;"['7', '7', '7', '7', '7']";"[0.27722170000197366, 0.5893358000030275, 0.8931988000113051, 1.3575067000056151, 1.9333225000009406]";777.4496645999898;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;140.0;150.0;237.98255695511958;;;;;0;58;58;58;;;;;;;780.4494666999963;None;782.6327412999817;782.9492844000051;784.0833470999787;784.0996228999866;787.7743537999922;None;9;0;0.6484857000177726;787.7743537999922;None;;;;;;;;7;;;;;;;789.3325046999962;None;None;None;[];789.3325046999962;None;"['9', '9']";"[0.4106123000092339, 1.4427006999903824]";789.3325046999962;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;231.85538291836468;;;;;0;59;59;59;;;;;;;792.3408638999972;None;794.4905978000024;794.8073047999933;795.9407510999881;795.9578859999892;797.9406219999946;None;None;0;;797.9406219999946;None;;;;;;;;4;;;;;;;799.4907074999937;None;None;None;[];799.4907074999937;None;"['7', '7']";"[1.0280542999971658, 2.180442299984861]";799.4907074999937;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;802.4905304999847;None;;;;;;
