21.0,1.0,0.7605365642812103
52.0,1.0,0.923709913327669
35.0,1.0,0.6288929866668089
30.0,2.0,0.8374642214122494
22.0,2.0,0.8008008999944044
19.0,2.0,0.7539734928702403
20.0,2.0,0.5141099071063634
25.0,1.0,0.904637142862027
23.0,2.0,0.4496710733394138
22.0,2.0,0.8639164615350847
25.0,1.0,0.7928794571364831
27.0,1.0,0.4629608600555609
34.0,1.0,0.8434237333286243
22.0,1.0,0.6595837399751568
43.0,1.0,0.6060541933091979
28.0,2.0,0.6149844533453385
21.0,1.0,0.5438148799973229
21.0,2.0,0.533024685789964
34.0,1.0,0.6982466333344443
26.0,2.0,0.8307686466664259
22.0,2.0,0.5988043998368084
21.0,1.0,0.7358963933230067
29.0,2.0,0.8048981142928824
24.0,2.0,0.8359577857357051
30.0,2.0,0.4047961400000834
29.0,2.0,0.5839390666573309
23.0,2.0,0.8597011230774044
23.0,1.0,1.0274406363636528
22.0,1.0,0.7102636333341555
22.0,2.0,1.0181575461398238
18.0,1.0,0.6428888933345055
23.0,1.0,0.7248884733339461
22.0,1.0,0.6209159866669022
19.0,1.0,0.6301556999989164
22.0,2.0,0.8334159571386408
22.0,1.0,0.6733062133348237
20.0,1.0,0.6544497428611586
22.0,2.0,0.9014264333285004
23.0,2.0,0.7627605250042203
19.0,1.0,0.5878993533338265
27.0,2.0,0.696545866680228
22.0,1.0,0.7273365000395903
26.0,2.0,0.7339622999923969
28.0,2.0,0.6744588818401098
29.0,2.0,0.4321020466585954
26.0,2.0,0.6027656333055347
22.0,1.0,1.2729091999935918
22.0,1.0,0.5800630857037115
32.0,1.0,0.6674802199782183
25.0,1.0,0.6076305866551895
23.0,1.0,0.7602709266657863
32.0,2.0,0.5015503856952169
22.0,2.0,0.6657111428711298
26.0,2.0,0.8486205714122791
26.0,2.0,0.6972717466764152
21.0,1.0,0.5766477600050469
25.0,2.0,0.530248406669125
33.0,1.0,0.490571738471492
25.0,1.0,0.6776278266605611
30.0,1.0,0.5659797615192544
18.0,1.0,0.7137312599768241
30.0,2.0,0.6150676933320938
38.0,1.0,0.7436780799956372
21.0,1.0,0.5881312428571489
23.0,1.0,0.8799239076906815
27.0,1.0,0.9346857272734764
44.0,1.0,0.5974890599994979
36.0,1.0,0.6462956533340427
22.0,1.0,0.4410979666747153
30.0,1.0,0.5306154399955024
21.0,1.0,0.7453506928535977
21.0,1.0,0.6428997466961542
28.0,2.0,0.8306410001047576
21.0,2.0,0.7530447266995907
27.0,2.0,0.7431746499995435
33.0,2.0,0.3627987500180357
36.0,1.0,0.6493931133144846
23.0,1.0,0.5979179466725327
24.0,2.0,0.486976233338161
25.0,1.0,1.001165523050496
25.0,1.0,0.8519634374824818
41.0,1.0,0.901315115374298
24.0,1.0,0.5735811307094991
22.0,2.0,0.5462005533122768
26.0,2.0,0.4608379666615898
18.0,1.0,1.0434055750083644
24.0,2.0,0.5725432666794708
19.0,2.0,0.5709690533355266
26.0,1.0,0.8588891533358644
18.0,1.0,0.6812625076854602
22.0,1.0,0.5055596199895566
41.0,2.0,0.6961081818153616
39.0,2.0,0.9368798999930732
22.0,1.0,0.8279676749989449
21.0,2.0,0.8135964250153241
24.0,1.0,0.7201335933990777
32.0,1.0,0.6794142142877847
27.0,2.0,0.995158284616012
24.0,2.0,0.646066513331607
20.0,2.0,0.9673872001003474
21.0,2.0,0.6729936733279221
22.0,1.0,0.6750796714248801
21.0,1.0,0.5705584230958126
52.0,1.0,0.8561860200638572
35.0,1.0,0.7328028428569918
30.0,2.0,0.6678274785517715
22.0,2.0,0.8769771769069709
19.0,2.0,0.8224068133315693
20.0,2.0,0.4834056071205331
25.0,1.0,0.9633719692311178
23.0,2.0,0.539100353322768
22.0,2.0,0.8358624714227127
25.0,1.0,0.864915215356562
27.0,1.0,0.4111565733483682
34.0,1.0,0.6710768357172908
22.0,1.0,0.449743969222674
43.0,1.0,0.5998095866447936
28.0,2.0,0.5656592332758009
21.0,1.0,0.5326303922965263
21.0,2.0,0.7540029501542449
34.0,1.0,0.5679284666669749
26.0,2.0,0.7768368200001229
22.0,2.0,0.7569547250168398
21.0,1.0,0.7268593400173509
29.0,2.0,0.6769419000151434
24.0,2.0,0.7034003133730342
30.0,2.0,0.4561224230771516
29.0,2.0,0.5383348199849327
23.0,2.0,0.7272904999969926
23.0,1.0,1.0652414272728328
22.0,1.0,0.6189405399995546
22.0,2.0,1.1126252571287163
18.0,1.0,0.7422360199969262
23.0,1.0,0.6347853066710134
22.0,1.0,0.6694976083332828
19.0,1.0,0.4766313199982202
22.0,2.0,0.5825000357123956
22.0,1.0,0.5178004733364409
20.0,1.0,0.7570165266632103
22.0,2.0,0.8196019999973941
