"ROI","TaskCondition","Participant","BrainValue"
"13","4","74",0.0262071813623875
"13","4","75",0.758648715065262
"13","4","76",-0.776884326035832
"13","4","77",-0.151181764890746
"13","4","78",0.116878430727396
"13","4","79",-0.0479336108445473
"13","4","80",-0.131363106127715
"13","4","81",0.127497375296094
"13","4","82",0.111601061721491
"13","4","83",0.0893361569501505
"13","4","84",0.159251243947926
"13","4","85",0.467296221903684
"13","4","86",-0.158892485020416
"13","4","87",-0.146192660079675
"13","4","88",0.365190301925262
"13","4","89",0.0730582767787079
"13","4","90",0.437390923750501
"13","4","91",0.158300526690011
"13","4","92",0.0140901775898154
"13","4","93",0.0698739984588026
"13","4","94",0.318504348686623
"13","4","95",-0.213835094684387
"13","4","96",0.293274210426413
"13","4","97",-0.100664791158017
"13","4","98",0.190775733700446
"13","4","99",0.36636374547805
"13","4","100",-0.0178090652024426
"13","4","101",-0.0292188021642103
"13","4","102",0.0595006193942958
"13","4","103",-0.00756360422552624
"13","4","104",-0.215576095974949
"13","4","105",-0.358800398720782
"13","4","106",-0.214189982211288
"13","4","107",-0.0942522114884805
"13","4","108",0.131177543724955
"13","4","109",0.0151520527311062
"13","4","110",0.140647095795607
"13","4","111",-0.0301478584619737
"13","4","112",0.422723825196347
"14","1","1",-0.133524668702053
"14","1","2",-0.144688034511542
"14","1","3",0.0760729272312265
"14","1","4",-0.104335041871915
"14","1","5",0.187432723117725
"14","1","6",-0.027875852278941
"14","1","7",-0.1355721059846
"14","1","8",0.353170014980317
"14","1","9",0.115684964915556
"14","1","10",0.0405205342084798
"14","1","11",0.0143361459448328
"14","1","12",-0.165804005499619
"14","1","13",0.356904656411734
"14","1","14",0.3615449372891
"14","1","15",0.179394237818272
"14","1","16",0.103497805400637
"14","1","17",-0.1517902900613
"14","1","18",0.266544505938645
"14","1","19",-0.216962706547503
"14","1","20",0.0150535980900144
"14","1","21",-0.231664460434435
"14","1","22",0.216781199158253
"14","1","23",-0.104027538266926
"14","1","24",0.198796899559715
"14","1","25",0.143939643295679
"14","1","26",0.0723399305706692
"14","1","27",0.295001931512394
"14","1","28",0.0401538347586899
"14","1","29",0.00384031569706352
"14","1","30",0.205474591974186
"14","1","31",-0.0679758389487984
"14","1","32",0.0436290245005346
"14","1","33",0.0558543251849394
"14","1","34",-0.377744644442081
"14","1","35",-0.051507395346679
"14","1","36",-0.228319738538123
"14","1","37",-0.016347089615306
"14","1","38",-0.290075123537147
"14","1","39",0.113403274492186
"14","1","40",0.400940392438958
"14","1","41",-0.0414197032351229
"14","1","42",-0.0668712077980361
"14","1","43",-0.0393987307892885
"14","1","44",0.0515480444506776
"14","1","45",0.148496896848572
"14","1","46",-0.36765729366779
"14","1","47",0.0806946195056283
"14","1","48",-0.0773002658648856
"14","1","49",0.309963094396997
"14","1","50",-0.275549547943642
"14","1","51",0.158602400899822
"14","1","52",0.0687397886351569
"14","1","53",0.177566259391454
"14","1","54",-0.218013898854246
"14","1","55",0.158367636378541
"14","1","56",0.0257774331321565
"14","1","57",0.00384477512225721
"14","1","58",-0.0424600178016183
"14","1","59",0.0385097457073265
"14","1","60",-0.0134975173571185
"14","1","61",-0.018582198873202
"14","1","62",0.0488811715437872
"14","1","63",0.0834670750655204
"14","1","64",-0.0629388395602892
"14","1","65",0.340260415224404
"14","1","66",-0.171841535422898
"14","1","67",0.0466772414638843
"14","1","68",0.191060269429632
"14","1","69",0.413356591078296
"14","1","70",-0.205284806277898
"14","1","71",0.0200668836459215
"14","1","72",-0.0734952396327039
"14","1","73",0.179207910920166
"14","1","74",-0.0594195292467096
"14","1","75",-0.0606268432002696
"14","1","76",-0.232752325931352
"14","1","77",-0.153336840833166
"14","1","78",0.0547404050073639
"14","1","79",0.156670290208724
"14","1","80",0.135021511524229
"14","1","81",0.0658387881060078
"14","1","82",-0.0845283400380939
"14","1","83",-0.217973777492757
"14","1","84",-0.147114008629119
"14","1","85",-0.0581591653244085
"14","1","86",-0.109411794650886
"14","1","87",0.219023876094086
"14","1","88",0.040980499286992
"14","1","89",-0.178383014975069
"14","1","90",0.000740082491552684
"14","1","91",-0.0453668468048781
"14","1","92",-0.00300810651650664
"14","1","93",0.195315403321854
"14","1","94",-0.0834408828854273
"14","1","95",-0.112834827903454
"14","1","96",0.268106001626125
"14","1","97",0.428899924774329
"14","1","98",0.0403889728953973
"14","1","99",-0.15313813250845
"14","1","100",0.0536571460464844
"14","1","101",-0.226279195201227
"14","1","102",0.252666024605201
"14","1","103",-0.0210935795772915
"14","1","104",-0.140952431146548
"14","1","105",-0.0391586079618068
"14","1","106",0.10018436772639
"14","1","107",0.340467635682231
"14","1","108",-0.0631640422402225
"14","1","109",0.0120023584828099
"14","1","110",-0.044192081897016
"14","1","111",0.0218469777671424
"14","1","112",0.00316019779179109
"14","2","1",-0.172763155337434
"14","2","2",-0.277525962292542
"14","2","3",-0.116105180445725
"14","2","4",-0.195940428580975
"14","2","5",0.332511908766564
"14","2","6",-0.125743733022392
"14","2","7",-0.293737957836129
"14","2","8",0.240895739746113
"14","2","9",-0.339736642989868
"14","2","10",-0.354700192231761
"14","2","11",0.0455894049718915
"14","2","12",0.0260207533450207
"14","2","13",0.171755804748598
"14","2","14",-0.0760365989971603
"14","2","15",-0.0272119118722262
"14","2","16",0.155153296610112
"14","2","17",0.224805948629298
"14","2","18",0.411677678846338
"14","2","19",-0.291382079183056
"14","2","20",0.00321768413816495
"14","2","21",-0.625132005169564
"14","2","22",0.312136424050432
"14","2","23",-0.0383513030024412
"14","2","24",0.122458645627219
"14","2","25",0.0352399602638391
"14","2","26",0.165425305010074
"14","2","27",0.0789676555002041
"14","2","28",0.0581711651398294
"14","2","29",0.177186562570391
"14","2","30",0.00397730440514401
"14","2","31",-0.488145258777389
"14","2","32",0.128045400640571
"14","2","33",0.146308147530185
"14","2","34",-0.773862068043507
"14","2","35",-0.200230012092018
"14","2","36",-0.486631659496973
"14","2","37",0.177031458495563
"14","2","38",-0.972718338058753
"14","2","39",-0.0615526272487501
"14","2","40",0.20098588154443
"14","2","41",-0.368635682917268
"14","2","42",-0.027217139392936
"14","2","43",-0.256068000327644
"14","2","44",-0.00475837894510932
"14","2","45",0.310198942540077
"14","2","46",-0.481998814739347
"14","2","47",-0.0450539818971524
"14","2","48",-0.0524854856671962
"14","2","49",0.953419652373828
"14","2","50",-0.463514194180205
"14","2","51",-0.297858479152844
"14","2","52",0.136105726096813
"14","2","53",-0.0232947916372176
"14","2","54",-0.115259084989089
"14","2","55",-0.113537270127508
"14","2","56",0.173718022455166
"14","2","57",-0.305308603083457
"14","2","58",-0.107889950243241
"14","2","59",-0.142171138525577
"14","2","60",-0.103906610723191
"14","2","61",-0.506694802654741
"14","2","62",0.234064769090202
"14","2","63",0.034559491665218
"14","2","64",-0.47659791110579
"14","2","65",0.166258908346356
"14","2","66",-0.218101763687044
"14","2","67",-0.0382972092370548
"14","2","68",0.967282612168271
"14","2","69",0.139974081832316
"14","2","70",-0.523382380271588
"14","2","71",0.466513661985717
"14","2","72",-0.182326586061437
"14","2","73",0.456211357989001
"14","2","74",0.0853903212157699
"14","2","75",-0.644471523238391
"14","2","76",-0.0970639112685633
"14","2","77",-0.220626681937071
"14","2","78",0.12839396703871
"14","2","79",0.366958260874857
"14","2","80",-0.0115885006318747
"14","2","81",0.398408016860031
"14","2","82",-0.103918634180918
"14","2","83",-0.0705594800666308
"14","2","84",-0.405908245123862
"14","2","85",-0.0232296874063582
"14","2","86",-0.143812936140845
"14","2","87",0.300586820067014
"14","2","88",0.251121249181461
"14","2","89",-0.347934260795062
"14","2","90",0.165677569163748
"14","2","91",0.550754021232327
"14","2","92",-0.305625262091218
"14","2","93",0.608851489546741
"14","2","94",-0.0575979607812947
"14","2","95",0.12631539951601
"14","2","96",0.132844803468665
"14","2","97",0.435958295981059
"14","2","98",-0.257400587041463
"14","2","99",-0.270935536532595
"14","2","100",-0.0761635914884839
"14","2","101",0.253177112842874
"14","2","102",0.41681685553448
"14","2","103",-0.0614080013175425
"14","2","104",-0.137409815062891
"14","2","105",0.0587024605744026
"14","2","106",0.260044969232162
"14","2","107",0.146818484081243
"14","2","108",0.355407057299477
"14","2","109",0.401320412255278
"14","2","110",-0.122423328572839
"14","2","111",0.355435355468408
"14","2","112",0.0597387361567377
"14","3","1",-0.0410031349288406
"14","3","2",0.0691049625052185
"14","3","3",0.135965282493082
"14","3","4",-0.1837180542222
"14","3","5",0.2827497512458
"14","3","6",0.206687274714553
"14","3","7",0.334284939061574
"14","3","8",0.55299397838885
"14","3","9",0.208314507321371
"14","3","10",-0.470146420139183
"14","3","11",0.290558760275883
"14","3","12",0.0144879433754226
"14","3","13",0.192753254351291
"14","3","14",0.336570713574252
"14","3","15",0.3387749550194
"14","3","16",0.250030790700724
"14","3","17",0.440412469411438
"14","3","18",0.552278087148821
"14","3","19",-0.208818566006782
"14","3","20",0.304591400414418
"14","3","21",0.00511805727089778
"14","3","22",0.276096204170821
"14","3","23",-0.0363359364597657
"14","3","24",0.229459711601396
"14","3","25",0.170709290487287
"14","3","26",0.314235454728085
"14","3","27",0.574854917459102
"14","3","28",0.278157232071811
"14","3","29",0.264329358469695
"14","3","30",0.0720047186718348
"14","3","31",0.137465096105314
"14","3","32",0.156638227972936
"14","3","33",0.101100748007345
"14","3","34",-0.575462377549725
"14","3","35",0.115483372427163
"14","3","36",0.0485705089999638
"14","3","37",0.128441610835669
"14","3","38",-0.351399473077233
"14","3","39",-0.0254572448330151
"14","3","40",0.259175176338512
"14","3","41",-0.156529683805245
"14","3","42",-0.00472502990216925
"14","3","43",0.341137541707878
"14","3","44",-0.126530073170467
"14","3","45",0.337890192868218
"14","3","46",-0.249238576384155
"14","3","47",0.170120871737524
"14","3","48",0.10117966371278
"14","3","49",0.615367402274584
"14","3","50",-0.371432373073043
"14","3","51",-0.242050544829743
"14","3","52",0.0873812219370308
"14","3","53",0.309743285830307
"14","3","54",-0.536683816735337
"14","3","55",0.498280677126251
"14","3","56",0.0866882638012937
"14","3","57",0.0341598449835205
"14","3","58",0.0605200634421251
"14","3","59",0.073452914716691
"14","3","60",0.12763431249565
"14","3","61",-0.084581223891942
"14","3","62",0.233257862309096
"14","3","63",0.277842085825552
"14","3","64",-0.349034322383002
"14","3","65",0.363799834254811
"14","3","66",-0.0820323931885224
"14","3","67",-0.0346599829031109
"14","3","68",-0.0535351389776105
"14","3","69",0.557527058352117
"14","3","70",-0.109220960883545
"14","3","71",0.33997451320548
"14","3","72",0.319116766057242
"14","3","73",0.110552008361422
"14","3","74",-0.189885111823545
"14","3","75",-0.19997679210851
"14","3","76",-0.144226757923096
"14","3","77",-0.234263217932264
"14","3","78",0.243146830740975
"14","3","79",-0.171206604837525
"14","3","80",0.0662537600837527
"14","3","81",0.331382195275974
"14","3","82",-0.102616745033074
"14","3","83",0.00253431608131897
"14","3","84",-0.341939337579988
"14","3","85",0.25137528746335
"14","3","86",0.000273641478917044
"14","3","87",0.44953705034161
"14","3","88",0.192355472261344
"14","3","89",-0.337429214362996
"14","3","90",0.307269560574455
"14","3","91",-0.066468406123643
"14","3","92",0.258647505860261
"14","3","93",0.417589378735886
"14","3","94",0.0452629811295149
"14","3","95",-0.196889378234547
"14","3","96",0.285937952005486
"14","3","97",-0.0358909222375927
"14","3","98",0.259809701819904
"14","3","99",0.213148981678831
"14","3","100",0.131941871422056
"14","3","101",0.0362197736266819
"14","3","102",0.483996998818884
"14","3","103",0.0238471777486895
"14","3","104",0.250923507885376
"14","3","105",0.0509872891901371
"14","3","106",0.489897377236284
"14","3","107",0.00421639190223901
"14","3","108",0.00365470682812824
"14","3","109",-0.156030815677732
"14","3","110",0.15579604093346
"14","3","111",0.0658793509080026
"14","3","112",0.055972056416984
"14","4","1",-0.249811463966602
"14","4","2",-0.0163645634396433
"14","4","3",-0.0104257023194805
"14","4","4",0.0137889191841449
"14","4","5",0.408909834557917
"14","4","6",-0.0449363937141465
"14","4","7",0.0066907051174591
"14","4","8",-0.265011741881963
"14","4","9",-0.361078691418941
"14","4","10",-0.242717089135024
"14","4","11",0.125321859675573
"14","4","12",0.078640353489228
"14","4","13",0.0765917594660043
"14","4","14",0.134762511685173
"14","4","15",0.137196692346588
"14","4","16",0.131461513677271
"14","4","17",0.145607843946412
"14","4","18",0.304260161915431
"14","4","19",-0.306125936627471
"14","4","20",-0.0969570298367786
"14","4","21",-0.0797155089449228
"14","4","22",0.176284035425482
"14","4","23",-0.056628576512032
"14","4","24",0.110336370673833
"14","4","25",0.157773417999449
"14","4","26",-0.0341256719037164
"14","4","27",0.278969969808395
"14","4","28",-0.101389967642414
"14","4","29",0.0872378664983747
"14","4","30",-0.0771159992976234
"14","4","31",-0.105601547366187
"14","4","32",0.0503813206433785
"14","4","33",-0.0544308921089396
"14","4","34",-0.717064396637242
"14","4","35",0.016978056335281
"14","4","36",-0.423460095647539
"14","4","37",-0.0683586501598744
"14","4","38",-0.47985682622645
"14","4","39",-0.0833834943164479
"14","4","40",0.174959779503127
"14","4","41",-0.0564595275005795
"14","4","42",-0.0606267256580617
"14","4","43",-0.277103386357251
"14","4","44",-0.0359125705328951
"14","4","45",-0.0646179594169087
"14","4","46",-0.174522850576992
"14","4","47",0.0662750452988766
"14","4","48",-0.327183512818661
"14","4","49",0.368332690698546
"14","4","50",-0.501862811000367
"14","4","51",0.149311299922622
"14","4","52",0.198496994953574
"14","4","53",0.169074946192919
"14","4","54",-0.212249899842413
"14","4","55",0.188343113101148
"14","4","56",0.0361405006142303
"14","4","57",-0.0341304927738762
"14","4","58",-0.132971446891126
"14","4","59",-0.221455885990848
"14","4","60",0.00690333032791268
"14","4","61",-0.0392100954318525
"14","4","62",0.178290377851818
"14","4","63",0.0387595200369786
"14","4","64",-0.496998721443185
"14","4","65",0.267494801746121
"14","4","66",-0.171756183160696
"14","4","67",-0.00597450650454219
"14","4","68",0.473676795139909
"14","4","69",0.265984194634464
"14","4","70",-0.35368189480292
"14","4","71",0.470131859398159
"14","4","72",0.00726875687790353
"14","4","73",0.0820463057873905
"14","4","74",-0.0587104305629812
"14","4","75",-0.204316459043421
"14","4","76",-0.275291107769117
"14","4","77",-0.197616046144082
"14","4","78",0.206918963578026
"14","4","79",-0.0163682885861097
"14","4","80",0.068194204827816
"14","4","81",-0.0552670985944872
"14","4","82",-0.0383496012442132
"14","4","83",-0.117476361692737
"14","4","84",-0.0631304176735343
"14","4","85",0.0479277452823902
"14","4","86",0.0316221122151344
"14","4","87",0.644504540987247
"14","4","88",0.162639758188081
"14","4","89",-0.157234649646632
"14","4","90",0.0161911804698468
"14","4","91",0.163458375900991
"14","4","92",0.0652933424770287
"14","4","93",-0.0233851419320202
"14","4","94",0.111432129357245
"14","4","95",-0.248959396449504
"14","4","96",0.0799401193853407
"14","4","97",0.153222655242392
"14","4","98",-0.0420009717561438
"14","4","99",-0.0141217408349692
"14","4","100",0.0504273260862996
"14","4","101",0.110228756118028
"14","4","102",0.193068348741051
"14","4","103",-0.079034544574854
"14","4","104",0.0140825689095361
"14","4","105",0.0535030780517216
"14","4","106",0.167360892816545
"14","4","107",0.168029446735963
"14","4","108",0.110749420883577
"14","4","109",0.128019332798667
"14","4","110",0.0900543198794906
"14","4","111",-0.0225046086431432
"14","4","112",-0.014183539031187
"15","1","1",-0.39958102073581
"15","1","2",0.0394854281860502
"15","1","3",0.00834466616918401
"15","1","4",0.462054342092053
"15","1","5",0.118433367121658
"15","1","6",0.30990580325791
"15","1","7",-0.00697859120318605
"15","1","8",-0.323381163179874
"15","1","9",0.334361313017865
"15","1","10",0.0404240678564259
"15","1","11",0.184334248508804
"15","1","12",-0.180134673286759
"15","1","13",-0.150289706607554
"15","1","14",0.969807024560566
"15","1","15",0.566550577195679
"15","1","16",-0.091902222481984
"15","1","17",0.0471162618917784
"15","1","18",0.496497807812279
"15","1","19",-1.34802168250326
"15","1","20",0.00660279489215085
"15","1","21",-0.207671914701123
"15","1","22",0.560810250843443
"15","1","23",-0.00640630372137407
"15","1","24",0.0120317832654582
"15","1","25",0.113658608698354
"15","1","26",-0.0135453912709665
"15","1","27",-0.0942727987393283
"15","1","28",-0.0254200115119395
"15","1","29",0.108366202581977
"15","1","30",0.346773052042941
"15","1","31",0.122710331937022
"15","1","32",-0.101964574271238
"15","1","33",0.101769457680644
"15","1","34",0.266217838385998
"15","1","35",0.178737565602471
"15","1","36",-0.265654811953626
"15","1","37",0.676372646679723
"15","1","38",-0.358145871812977
"15","1","39",0.191636240836687
"15","1","40",0.871111101251308
"15","1","41",0.900868955424161
"15","1","42",0.0835593848184463
"15","1","43",0.780064928943549
"15","1","44",-0.418889725482379
"15","1","45",-0.0125782527054359
"15","1","46",0.184064783596971
"15","1","47",0.280262825186213
"15","1","48",0.0812422393828752
"15","1","49",0.0185342786068899
"15","1","50",0.00921790364798919
"15","1","51",-0.0584544055944695
"15","1","52",0.535563950194046
"15","1","53",0.354304364390247
"15","1","54",-0.249664587370022
"15","1","55",-0.0646847885360419
"15","1","56",0.26149871202216
"15","1","57",0.0300936006100439
"15","1","58",0.147217296196405
"15","1","59",0.0584201143611586
"15","1","60",-0.429742356353417
"15","1","61",0.144188034211425
"15","1","62",-0.275609937750136
"15","1","63",-0.3228054557325
"15","1","64",-0.00912247272208333
"15","1","65",0.365867610176556
"15","1","66",-0.133885832610862
"15","1","67",-0.0502309703316735
"15","1","68",0.118391293910714
"15","1","69",0.080498088278043
"15","1","70",0.000342952644043579
"15","1","71",0.286821666553584
"15","1","72",0.0891766996923607
"15","1","73",0.034462332750133
"15","1","74",0.124374811317984
"15","1","75",0.830829427857709
"15","1","76",0.533876287519962
"15","1","77",-0.18668228148566
"15","1","78",-0.147034473304553
"15","1","79",0.420585106664557
"15","1","80",0.353685344792751
"15","1","81",-0.0597521261419965
"15","1","82",0.457913219883311
"15","1","83",0.253179856265585
"15","1","84",-0.0614699010048213
"15","1","85",0.280949770700096
"15","1","86",0.145593440072134
"15","1","87",-0.434606569441986
"15","1","88",-0.468426109329472
"15","1","89",-0.312287178774538
"15","1","90",0.113591613808062
"15","1","91",0.320809721798121
"15","1","92",0.0905621380529109
"15","1","93",-0.17471366696726
"15","1","94",-0.0710098502648298
"15","1","95",-0.669590096390708
"15","1","96",0.35069256832083
"15","1","97",0.257161216424187
"15","1","98",-0.0412649640925153
"15","1","99",-0.592564522967356
"15","1","100",0.436695317752902
"15","1","101",0.0116040176518897
"15","1","102",0.318640952562626
"15","1","103",-0.230234617026659
"15","1","104",-0.017206571548297
"15","1","105",0.353498548613312
"15","1","106",0.233533233275558
"15","1","107",0.415256788212109
"15","1","108",0.293298014897732
"15","1","109",0.146059478391757
"15","1","110",0.912929727536876
"15","1","111",-0.0115677836444324
"15","1","112",0.0184187684582009
"15","2","1",0.312274423075794
"15","2","2",0.433804259836159
"15","2","3",0.335449514929035
"15","2","4",0.759828195581591
"15","2","5",0.585445757756555
"15","2","6",0.387748413719237
"15","2","7",-0.717841185186422
"15","2","8",0.411100458902708
"15","2","9",0.935076681094441
"15","2","10",0.278675418597106
"15","2","11",0.485563773429968
"15","2","12",0.488969584771742
"15","2","13",0.126531137204615
"15","2","14",1.35035739536208
"15","2","15",0.848337579571559
"15","2","16",0.12696924711941
"15","2","17",0.329004058229162
"15","2","18",1.42692496560938
"15","2","19",-0.875046052248785
"15","2","20",0.347027448793434
"15","2","21",-0.91892780399904
"15","2","22",1.06520054737727
"15","2","23",0.0367330840360033
"15","2","24",0.0346062381589043
"15","2","25",0.519370147640385
"15","2","26",0.353196527252383
"15","2","27",0.211511485899488
"15","2","28",0.206726341894487
"15","2","29",0.0576618926891133
"15","2","30",0.515019910845421
"15","2","31",0.106597632748961
"15","2","32",-0.0465308540194046
"15","2","33",0.308492520612066
"15","2","34",0.716031750164381
"15","2","35",0.766195782770713
"15","2","36",-0.189815244050621
"15","2","37",0.937980398172286
"15","2","38",0.317610899656557
"15","2","39",0.528302045910036
"15","2","40",1.23583110185658
"15","2","41",0.818102757378322
"15","2","42",0.0353265839304237
"15","2","43",0.925553588469217
"15","2","44",-0.0791352879316584
"15","2","45",0.314371314036047
"15","2","46",0.629084770677505
"15","2","47",0.548386355922595
"15","2","48",1.00593230921805
"15","2","49",0.471453985825893
"15","2","50",0.608790594194751
"15","2","51",0.117632967363134
"15","2","52",0.817275138435567
"15","2","53",0.68124751967749
"15","2","54",0.666196143633224
"15","2","55",0.109264470294106
"15","2","56",0.878565499210745
"15","2","57",-0.238137175259938
"15","2","58",0.854651380065314
"15","2","59",0.125318885243278
"15","2","60",-0.265983086712545
"15","2","61",0.479414849413362
"15","2","62",0.654342616779533
"15","2","63",-0.0396191949248162
"15","2","64",0.0230537397518179
"15","2","65",0.816068590626242
"15","2","66",-0.162223911473179
"15","2","67",0.244970748401663
"15","2","68",0.471003040441357
"15","2","69",0.413790984141235
"15","2","70",0.0794858051467748
"15","2","71",1.01028213074537
"15","2","72",0.199638729718158
"15","2","73",0.429053133126439
"15","2","74",0.281158059371666
"15","2","75",-0.0958060261119551
"15","2","76",1.08830087038317
"15","2","77",0.330417286332061
"15","2","78",0.524194862046165
"15","2","79",0.624631974179813
"15","2","80",0.542655211812779
"15","2","81",0.136879659045821
"15","2","82",0.755096273633038
"15","2","83",0.445255561043912
"15","2","84",0.00339794247430121
"15","2","85",0.414633112734305
"15","2","86",0.422832669298414
"15","2","87",-0.361868958470196
"15","2","88",-0.401651844656761
"15","2","89",0.408817798964967
"15","2","90",0.308315855750958
"15","2","91",0.850324081332703
"15","2","92",0.501018502549798
"15","2","93",-0.258556296723342
"15","2","94",0.20603540498097
"15","2","95",0.0970286474339815
"15","2","96",0.756436207628907
"15","2","97",0.728624625116344
"15","2","98",0.265335957721307
"15","2","99",-0.307804058086339
"15","2","100",0.584391356089978
"15","2","101",0.507804971657754
"15","2","102",0.521507924176541
"15","2","103",-0.23134076948007
"15","2","104",-0.354696625158403
"15","2","105",0.498576688113696
"15","2","106",0.95405304886219
"15","2","107",0.256359673623844
"15","2","108",0.590502125339779
"15","2","109",1.37139591804849
"15","2","110",1.61934500302726
"15","2","111",0.375783432699074
"15","2","112",0.662500616011581
"15","3","1",-0.488436381760379
"15","3","2",0.37977623347405
"15","3","3",0.632848346742188
"15","3","4",-0.0323406263487414
"15","3","5",0.561861659481561
"15","3","6",0.0158519283508715
"15","3","7",0.40238911888706
"15","3","8",-0.305486598794469
"15","3","9",0.873908003353006
"15","3","10",0.347250248748446
"15","3","11",0.440426211569428
"15","3","12",0.212920091391306
"15","3","13",0.129756646815733
"15","3","14",1.37604982896549
"15","3","15",1.1260559967136
"15","3","16",0.0818439730248088
"15","3","17",0.334191877912158
"15","3","18",0.769598746448907
"15","3","19",-0.563904877369457
"15","3","20",0.30066098870967
"15","3","21",-0.338809840933882
"15","3","22",0.825008793575008
"15","3","23",0.182078550166519
"15","3","24",0.019386027984072
"15","3","25",0.558994600295687
"15","3","26",0.439073150579977
"15","3","27",0.0792178028439194
"15","3","28",0.208785602560965
"15","3","29",0.211953648381178
"15","3","30",0.404350266239144
"15","3","31",0.14183924720827
"15","3","32",-0.00938921082552856
"15","3","33",0.474367574811345
"15","3","34",0.571024869076484
"15","3","35",0.612783954548839
"15","3","36",0.319624716750577
"15","3","37",1.44531463486392
"15","3","38",-0.204900981372836
"15","3","39",0.0620044592211432
"15","3","40",0.94912466664261
"15","3","41",0.75310128454755
"15","3","42",0.350459931982393
"15","3","43",1.4436332399283
"15","3","44",-0.360310445925811
"15","3","45",0.0904228803995103
"15","3","46",0.241098621072687
"15","3","47",0.517721563910808
"15","3","48",1.05894648616876
"15","3","49",0.367786220305153
"15","3","50",0.155625935927851
"15","3","51",0.00421128925352501
"15","3","52",0.797796158419119
"15","3","53",0.508820619984962
"15","3","54",-0.257091025895097
"15","3","55",-0.0120988547010726
"15","3","56",0.882265815405342
"15","3","57",-0.0385855542627406
"15","3","58",0.65358850742289
"15","3","59",0.353766333135162
"15","3","60",-0.133343071650704
"15","3","61",0.294464306491314
"15","3","62",0.219171877250045
"15","3","63",0.00131918567827168
"15","3","64",-0.0737875353978432
"15","3","65",0.555878631386346
"15","3","66",0.017259122797182
"15","3","67",-0.0796631784670479
"15","3","68",0.270228824468436
"15","3","69",0.585983660162949
"15","3","70",-0.120023687869856
"15","3","71",0.774648256902772
"15","3","72",0.5294419688237
"15","3","73",0.273708600018976
"15","3","74",0.416594166365429
"15","3","75",0.95775725992351
"15","3","76",0.378434051570248
"15","3","77",-0.0927465889092754
"15","3","78",0.376075678857089
"15","3","79",0.507261999000651
"15","3","80",0.556384132190691
"15","3","81",0.397802647761622
"15","3","82",0.886301453036021
"15","3","83",0.599698844418778
"15","3","84",0.0907334657035753
"15","3","85",0.519712458781111
"15","3","86",0.14816208753396
"15","3","87",0.52636116152493
"15","3","88",-0.321186038522557
"15","3","89",-0.552197455839307
"15","3","90",0.585874985146329
"15","3","91",0.524683450023091
"15","3","92",0.468090292838652
"15","3","93",0.669069540088739
"15","3","94",0.272759095424922
"15","3","95",-1.31748086737272
"15","3","96",0.660379929687616
"15","3","97",0.21117652726655
"15","3","98",0.202317940088262
"15","3","99",0.132243271645232
"15","3","100",0.711921477715184
"15","3","101",0.599798028001456
"15","3","102",0.68991965543085
"15","3","103",-0.33012295150145
"15","3","104",-0.0878471786939971
"15","3","105",0.419731608266389
"15","3","106",0.775762072241888
"15","3","107",0.164161240049767
"15","3","108",0.51830618129286
"15","3","109",0.499254781447116
"15","3","110",1.53236584765155
"15","3","111",0.150971636732158
"15","3","112",0.12604935414809
"15","4","1",-0.623544175131436
"15","4","2",0.0063459747925219
"15","4","3",-0.133563981531566
"15","4","4",0.282076227662297
"15","4","5",0.278035136106295
"15","4","6",-0.0420172305241023
"15","4","7",0.05901465539175
"15","4","8",-0.318370925848433
"15","4","9",0.00960612234685994
"15","4","10",-0.194400539148478
"15","4","11",0.283670116583173
"15","4","12",-0.318068264998738
"15","4","13",0.0165068239723219
"15","4","14",0.894692345121043
"15","4","15",0.581863768461229
"15","4","16",0.0135343900410368
"15","4","17",0.453174850012827
"15","4","18",0.869281911132176
"15","4","19",-1.10908574046098
"15","4","20",0.1716015263294
"15","4","21",-0.65886100084801
"15","4","22",0.568636605107203
"15","4","23",-0.0961085889749683
"15","4","24",0.0722280857872551
"15","4","25",0.29448119343478
"15","4","26",0.0869418830266298
"15","4","27",0.0736169809767999
"15","4","28",0.0500354085707227
"15","4","29",0.109098559601338
"15","4","30",0.0686974157636031
"15","4","31",0.0474072614025961
"15","4","32",-0.0507764434231335
"15","4","33",-0.199696000869863
"15","4","34",0.267328032860305
"15","4","35",0.195437742842028
"15","4","36",-0.115888471777146
"15","4","37",0.342249878152175
"15","4","38",-0.252846680259771
"15","4","39",0.0840812687964625
"15","4","40",0.626935685946932
"15","4","41",0.761890982118685
"15","4","42",-0.0262567181669259
"15","4","43",0.206688899640562
"15","4","44",-0.573927248995638
"15","4","45",0.181269993770837
"15","4","46",0.0706916220033753
"15","4","47",0.273142912758257
"15","4","48",0.051777459530546
"15","4","49",0.0679702383761362
"15","4","50",-0.253474710594245
"15","4","51",0.133769703311306
"15","4","52",0.804635165516681
"15","4","53",0.18126065679953
"15","4","54",-0.0784630871089686
"15","4","55",0.1350973224044
"15","4","56",0.412038143209326
"15","4","57",-0.0319880606678534
"15","4","58",0.227862564955244
"15","4","59",0.0112392848455872
"15","4","60",-0.409981999425142
"15","4","61",0.439352897124562
"15","4","62",0.234726642018536
"15","4","63",-0.471922127812026
"15","4","64",-0.348145852986027
"15","4","65",0.429527662980287
"15","4","66",0.0402485760699246
"15","4","67",-0.0193925444718178
"15","4","68",0.244314652798523
"15","4","69",0.334377284150389
"15","4","70",-0.278099491121815
"15","4","71",0.272112977690995
