primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;408.5611704000039;None;409.78583939999226;410.10256030000164;411.26093390001915;411.27760359999957;413.9275079999934;None;8;0;0.8511209999851417;413.9275079999934;None;;;;;;;;7;;;;;;415.47746580000967;None;None;None;[];415.47746580000967;None;"['9', '9']";"[0.3249684000038542, 0.8692077999876346]";415.47746580000967;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;418.4774866999942;None;420.0023233999964;420.31892330001574;421.4937962999975;421.51064409999526;429.210353100003;None;8;0;1.0163235000218265;429.210353100003;None;;;;;;;;2;;;;;;430.76032309999573;None;None;None;[];430.76032309999573;None;"['7', '7', '7']";"[0.5222516000212636, 0.9062015000090469, 1.7864826000004541]";430.76032309999573;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;433.760222300014;None;435.1184012000158;435.43514079999295;436.5684522000083;436.58538420000696;438.5685538999969;None;7;0;1.1700163999921642;438.5685538999969;None;;;;;;;;1;;;;;;440.11837569999625;None;None;None;[];440.11837569999625;None;"['7', '7', '7', '7', '7', '7']";"[0.5322277000232134, 0.8362861000059638, 1.0520669000106864, 1.3404683000117075, 1.7401344000245444, 2.1322120999975596]";440.11837569999625;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;443.11827949999133;None;445.13478930000565;445.4514201999991;446.5848307000124;446.6014957000152;448.5847481999954;None;8;0;0.7217932000057772;448.5847481999954;None;;;;;;;;4;;;;;;450.13476390001597;None;None;None;[];450.13476390001597;None;['7'];[1.1398705999890808];450.13476390001597;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;453.13472590001766;None;454.4595083000022;454.77620210000896;455.97624750001705;455.9928753999993;461.83434930001386;None;9;0;0.608158299990464;461.83434930001386;None;;;;;;;;7;;;;;;463.384343600017;None;None;None;[];463.384343600017;None;"['9', '9']";"[0.4981706000107806, 1.0666170000040438]";463.384343600017;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;466.39268099999754;None;467.70916379999835;468.0256572999933;469.1508671999909;469.1674994000059;471.2257353000168;None;None;0;;471.2257353000168;None;;;;;;;;5;;;;;;472.7756781000062;None;None;None;[];472.7756781000062;None;None;;472.7756781000062;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;475.80894780001836;None;477.8837058999925;478.20047139999224;479.3344422999944;479.35883979999926;481.33367270001327;None;9;0;0.8849687000038102;481.33367270001327;None;;;;;;;;5;;;;;;482.88370390000637;None;None;None;[];482.88370390000637;None;None;;482.88370390000637;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;485.9085415000154;None;487.5167261000024;487.83350120001705;488.98355699999956;489.0002070000046;493.9666999000183;None;8;0;1.0678864999790676;493.9666999000183;None;;;;;;;;4;;;;;;495.51666940000723;None;None;None;[];495.51666940000723;None;['7'];[1.2141732000163756];495.51666940000723;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;498.52496080001583;None;500.40807880001375;500.7248383999977;501.9080654999998;501.9247722;507.8669182000158;None;7;0;0.6798167999950238;507.8669182000158;None;;;;;;;;2;;;;;;509.4412230000016;None;None;None;[];509.4412230000016;None;"['7', '7', '7']";"[0.3853272999986075, 0.7454902000026777, 1.129380400001537]";509.4412230000016;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;512.4412649000005;None;514.0576436000119;514.3743627000076;515.5743495000061;515.591072900017;518.7409312000091;None;9;0;0.8058356000110507;518.7409312000091;None;;;;;;;;7;;;;;;520.2908998999919;None;None;None;[];520.2908998999919;None;"['9', '9']";"[0.5998816999781411, 1.311863099981565]";520.2908998999919;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;523.2992665999918;None;524.8407748000172;525.1572474999994;526.457421500003;526.4737887000083;535.082192700007;None;7;0;0.8083536999765784;535.082192700007;None;;;;;;;;1;;;;;;536.6320726000122;None;None;None;[];536.6320726000122;None;"['7', '7', '7', '7', '7', '7']";"[0.2505263999919407, 0.48251970001729205, 0.7224401000130456, 1.0266424000146799, 1.4346669999940787, 1.7227178000030108]";536.6320726000122;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;539.6403448999918;None;541.681780200015;541.9985716000083;543.1235833000101;543.140147099999;545.1318087000109;None;8;0;1.43911800000933;545.1318087000109;None;;;;;;;;3;;;;;;546.681776500016;None;None;None;[];546.681776500016;None;"['7', '7']";"[0.3129213000065647, 0.6329895000089891]";546.681776500016;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;549.6901603000006;None;551.7315884999989;552.0482224000152;553.2399092999985;553.2572091000038;556.8732610000006;None;9;0;1.1133831999904942;556.8732610000006;None;;;;;;;;6;;;;;;558.4314124000084;None;None;None;[];558.4314124000084;None;['9'];[1.1714296000136528];558.4314124000084;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;561.431356599991;None;563.1561450000154;563.4728057000029;564.6060863000166;564.6226948999974;566.6060697000066;None;9;0;0.8446839000098407;566.6060697000066;None;;;;;;;;7;;;;;;568.181093399995;None;None;None;[];568.181093399995;None;"['9', '9', '9']";"[0.2857827999978326, 0.7976977000071201, 1.8378515999938827]";568.181093399995;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;571.1811514000001;None;573.1557841000031;573.4724902000162;574.6225959000003;574.6392296999984;576.5310141000082;None;9;0;0.7036363999941386;576.5310141000082;None;;;;;;;;7;;;;;;578.0891468000191;None;None;None;[];578.0891468000191;None;"['9', '9']";"[0.26557299998239614, 0.978049600002123]";578.0891468000191;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;581.0891130999953;None;582.6638283999928;582.9805551000172;584.1226670000178;584.1472504000121;586.1138102000114;None;9;0;0.5768540000135545;586.1138102000114;None;;;;;;;;8;;;;;;587.6637474000163;None;None;None;[];587.6637474000163;None;"['9', '9', '9']";"[0.9068553000106476, 1.4992087999999058, 1.9071065000025555]";587.6637474000163;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;590.6637409999967;None;592.2887081000081;592.6052672000078;593.764062000002;593.7890568000148;597.0635194999923;None;9;0;0.499108799995156;597.0635194999923;None;;;;;;;;8;;;;;;598.6134614000039;None;None;None;[];598.6134614000039;None;"['9', '9', '9', '9']";"[0.517084800027078, 0.8452535000105854, 1.1253884000179823, 1.4851885000243783]";598.6134614000039;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;601.6135475999909;None;603.3132803000044;603.6298774000024;604.7632309000182;604.7799682000186;606.7633285000047;None;8;0;1.015324400010286;606.7633285000047;None;;;;;;;;2;;;;;;608.3131935000129;None;None;None;[];608.3131935000129;None;"['7', '7', '7']";"[0.30553270000382327, 0.6576799000031315, 1.0976770000124816]";608.3131935000129;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;611.3215735999984;None;612.6547488000069;612.9713211999915;614.1130602000048;614.129688999994;620.6879578999942;None;7;0;0.4989144999999553;620.6879578999942;None;;;;;;;;1;;;;;;622.2377570999961;None;None;None;[];622.2377570999961;None;"['7', '7', '7', '7']";"[0.325164500012761, 0.5729544000059832, 0.8368974000040907, 1.1329602000187151]";622.2377570999961;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;625.2377763999975;None;626.9791739000066;627.2958119999967;628.4382087000122;628.470896200015;630.4291387000121;None;None;0;;630.4291387000121;None;;;;;;;;2;;;;;;631.9791790000163;None;None;None;[];631.9791790000163;None;"['7', '7', '7', '7']";"[0.6796089999843389, 0.9194357999949716, 1.1594908999977633, 1.4475629999942612]";631.9791790000163;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;634.9790945000132;None;636.8621866000176;637.1789134000137;638.3121905000007;638.3289454000187;640.3121882000123;None;9;0;0.4664794999989681;640.3121882000123;None;;;;;;;;7;;;;;;641.8621927000058;None;None;None;[];641.8621927000058;None;"['9', '9', '9']";"[0.2685897999908775, 0.636518299987074, 1.1166581000143196]";641.8621927000058;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;644.8620798999909;None;646.5702170000004;646.8868944999995;648.011940700002;648.0286114999908;650.0202256000193;None;7;0;0.830553100007819;650.0202256000193;None;;;;;;;;2;;;;;;651.5701905000024;None;None;None;[];651.5701905000024;None;"['7', '7', '7']";"[0.2804205000284128, 0.6163961000274867, 1.5925350000034086]";651.5701905000024;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
