primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;461.7336374002043;None;463.7249080000911;464.04178990004584;465.1668103002012;465.1834596002009;467.17503190017305;None;None;0;;467.17503190017305;None;;;;;;;;7;;;;;;;468.72480510012247;None;None;None;[];468.72480510012247;None;"['9', '9', '9']";"[0.01186950015835464, 0.6437467001378536, 1.1240106001496315]";468.72480510012247;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;471.73331310017966;None;473.0247522999998;473.3414653001819;474.4665870000608;474.4831549001392;480.39981410000473;None;9;0;0.44093100004829466;480.39981410000473;None;;;;;;;;7;;;;;;;481.94959150021896;None;None;None;[];481.94959150021896;None;"['9', '9']";"[0.3471166000235826, 0.731174600077793]";481.94959150021896;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;484.9496622001752;None;486.2576888001058;486.57446550019085;487.6994718001224;487.7160513000563;489.7744579000864;None;9;0;0.7222728000488132;489.7744579000864;None;;;;;;;;7;;;;;;;491.32432190002874;None;None;None;[];491.32432190002874;None;"['9', '9']";"[0.4204998000059277, 0.7324641000013798]";491.32432190002874;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;494.32434600009583;None;496.37404440017417;496.6907718000002;497.82399720000103;497.8406758001074;499.82403680006973;None;9;0;0.5848027998581529;499.82403680006973;None;;;;;;;;7;;;;;;;501.37401940021664;None;None;None;[];501.37401940021664;None;"['9', '9', '9']";"[0.42686089989729226, 0.7308234998490661, 1.658668699907139]";501.37401940021664;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;504.3823603000492;None;505.9655540001113;506.2820632001385;507.4404785002116;507.4571412000805;512.4153941001277;None;None;0;;512.4153941001277;None;;;;;;;;4;;;;;;;513.965135600185;None;None;None;[];513.965135600185;None;['7'];[0.7958217998966575];513.965135600185;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;516.9653354000766;None;518.806616100017;519.123430200154;520.2649579001591;520.2900348000694;526.2565813001711;None;7;0;0.4482336000073701;526.2565813001711;None;;;;;;;;3;;;;;;;527.8065706000198;None;None;None;[];527.8065706000198;None;"['7', '7']";"[0.43476119986735284, 0.7622259999625385]";527.8065706000198;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;530.8149746002164;None;532.3896062001586;532.7064316000324;533.9311739001423;533.9478853000328;537.0646292001475;None;9;0;0.49612969998270273;537.0646292001475;None;;;;;;;;8;;;;;;;538.614588299999;None;None;None;[];538.614588299999;None;"['9', '9', '9']";"[0.3302652998827398, 0.634277599863708, 0.986181499902159]";538.614588299999;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;541.6145352001768;None;543.122674500104;543.4394311001524;544.6561002000235;544.6724917001557;553.3641806000378;None;7;0;0.8685473999939859;553.3641806000378;None;;;;;;;;2;;;;;;;554.9140981000382;None;None;None;[];554.9140981000382;None;"['7', '7', '7', '7']";"[0.33476329990662634, 0.5504614000674337, 0.942759099882096, 1.3906944999471307]";554.9140981000382;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;557.9140928999986;None;559.955504800193;560.2721332001965;561.3973770001903;561.4138291000854;563.4145956002176;None;7;0;0.9941383998375386;563.4145956002176;None;;;;;;;;3;;;;;;;565.1388190002181;None;None;None;[];565.1388190002181;None;"['7', '7']";"[0.40586429997347295, 0.8382156998850405]";565.1388190002181;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;568.1469354000874;None;570.1467762000393;570.4635180002078;571.6218744001817;571.6386292001698;575.2887269000057;None;9;0;0.45600309991277754;575.2887269000057;None;;;;;;;;7;;;;;;;576.8384444999974;None;None;None;[];576.8384444999974;None;"['9', '9', '9']";"[0.4183519999496639, 0.698157100006938, 1.1066058999858797]";576.8384444999974;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;579.8468521002214;None;581.5633409000002;581.8798762001097;583.0130996000953;583.0297189000994;585.0133187000174;None;9;0;0.6994163999333978;585.0133187000174;None;;;;;;;;7;;;;;;;586.5631478000432;None;None;None;[];586.5631478000432;None;"['9', '9']";"[0.2536997999995947, 0.6376789000350982]";586.5631478000432;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;589.5632223000284;None;591.529541300144;591.8462625001557;593.0795313999988;593.0965063001495;594.9047228000127;None;9;0;0.7761142000090331;594.9047228000127;None;;;;;;;;8;;;;;;;596.4628038001247;None;None;None;[];596.4628038001247;None;"['9', '9', '9']";"[0.346216700039804, 0.7060889001004398, 1.4502777000889182]";596.4628038001247;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;599.4711957999971;None;601.0208285001572;601.3376624002121;602.4710352001712;602.487634900026;604.4708711002022;None;9;0;0.7379974001087248;604.4708711002022;None;;;;;;;;8;;;;;;;606.0208508002106;None;None;None;[];606.0208508002106;None;"['9', '9', '9', '9']";"[0.2759857000783086, 0.6680952000897378, 1.0519229001365602, 1.524160100147128]";606.0208508002106;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;609.0293005001731;None;610.6289363000542;610.9457079002168;612.1206841000821;612.1457207000349;615.4039969001897;None;9;0;0.5088311000727117;615.4039969001897;None;;;;;;;;8;;;;;;;616.9539376001339;None;None;None;[];616.9539376001339;None;"['9', '9', '9']";"[0.38274049991741776, 0.7270268998108804, 1.078939399914816]";616.9539376001339;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;619.9622248001397;None;621.6453468000982;621.962015000172;623.095209200168;623.1203489000909;625.095329400152;None;None;0;;625.095329400152;None;;;;;;;;4;;;;;;;626.6453398000449;None;None;None;[];626.6453398000449;None;['7'];[0.8835712999571115];626.6453398000449;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;629.6536450001877;None;630.9533671000972;631.2700935001485;632.4117161000613;632.4284508000128;638.9949272000231;None;7;0;0.4299214999191463;638.9949272000231;None;;;;;;;;2;;;;;;;640.5448848002125;None;None;None;[];640.5448848002125;None;"['7', '7', '7']";"[0.4159877998754382, 0.6640015000011772, 0.8718685999047011]";640.5448848002125;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;643.5531938001513;None;645.2696257000789;645.5863302000798;646.7196563000325;646.7363358000293;648.7194704001304;None;None;0;;648.7194704001304;None;;;;;;;;4;;;;;;;650.2694489001296;None;None;None;[];650.2694489001296;None;['7'];[1.5794687001034617];650.2694489001296;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;653.2778238002211;None;655.1360174000729;655.4526890001725;656.5859755000565;656.6026050001383;658.5860417000949;None;9;0;0.5829995998647064;658.5860417000949;None;;;;;;;;7;;;;;;;660.1358926000539;None;None;None;[];660.1358926000539;None;"['9', '9', '9']";"[0.39307800005190074, 0.897099600173533, 1.8012251001782715]";660.1358926000539;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;663.1359070001636;None;664.8107580000069;665.1274349000305;666.2524245001841;666.2689812001772;668.2696915999986;None;7;0;0.9072252998594195;668.2696915999986;None;;;;;;;;2;;;;;;;669.893995200051;None;None;None;[];669.893995200051;None;"['7', '7', '7']";"[0.3630578999873251, 0.5950759002007544, 2.7068882000166923]";669.893995200051;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;672.8939488001633;None;674.4269743000623;674.7436723001301;675.9020925001241;675.9186893000733;683.326961300103;None;9;0;0.7060841000638902;683.326961300103;None;;;;;;;;7;;;;;;;684.8768941001035;None;None;None;[];684.8768941001035;None;"['9', '9']";"[0.33203210006468, 0.923789800144732]";684.8768941001035;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;687.8852360001765;None;689.843469500076;690.1599920000881;691.3101060001645;691.3267162002157;703.501569500193;None;9;0;0.4835212999023497;703.501569500193;None;;;;;;;;7;;;;;;;705.0596354000736;None;None;None;[];705.0596354000736;None;"['9', '9']";"[0.3011543999891728, 0.5894495998509228]";705.0596354000736;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;708.0680458000861;None;709.6676759000402;709.9844090000261;711.2094229001086;711.2260987001937;714.8427112000063;None;9;0;0.4780866999644786;714.8427112000063;None;;;;;;;;8;;;;;;;716.4176442001481;None;None;None;[];716.4176442001481;None;"['9', '9', '9']";"[0.41532110003754497, 0.6793392000254244, 0.9831587001681328]";716.4176442001481;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;719.4259936001617;None;721.375783600146;721.6923200001474;722.8839221000671;722.9006240000017;727.367321500089;None;9;0;0.5140720999334008;727.367321500089;None;;;;;;;;6;;;;;;;728.9172764001414;None;None;None;[];728.9172764001414;None;"['9', '9', '7']";"[0.3556525001768023, 1.299691200023517, 2.5958979001734406]";728.9172764001414;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;731.9171675001271;None;733.4170707000885;733.7337000002153;734.9258591001853;734.9426528001204;742.8335464000702;None;7;0;1.1195803999435157;742.8335464000702;None;;;;;;;;3;;;;;;;744.391740300227;None;None;None;[];744.391740300227;None;"['7', '7']";"[0.3452251998241991, 0.6572860998567194]";744.391740300227;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;747.4001350000035;None;749.4081368001644;749.7249598000199;750.866863100091;750.8915885000024;763.6496851001866;None;9;0;0.8314284000080079;763.6496851001866;None;;;;;;;;7;;;;;;;765.1995318001136;None;None;None;[];765.1995318001136;None;"['9', '9']";"[0.35349530004896224, 0.6975519999396056]";765.1995318001136;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;768.2078466000967;None;769.8409113001544;770.1576295001432;771.3493503001519;771.3658779000398;774.8576583000831;None;9;0;0.4392432998865843;774.8576583000831;None;;;;;;;;7;;;;;;;776.407500800211;None;None;None;[];776.407500800211;None;"['9', '9']";"[0.4096174999140203, 0.7377381999976933]";776.407500800211;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;779.4157069001812;None;781.1488870000467;781.4656219000462;782.6409370000474;782.6656557000242;789.9906205001753;None;9;0;0.402591000078246;789.9906205001753;None;;;;;;;;7;;;;;;;791.5487173001748;None;None;None;[];791.5487173001748;None;"['9', '9']";"[0.38035829993896186, 1.1007381998933852]";791.5487173001748;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;794.5569679001346;None;796.4150226002093;796.7318257000297;797.8569498001598;797.873596600024;799.8651360000949;None;7;0;0.7038788001518697;799.8651360000949;None;;;;;;;;3;;;;;;;801.4151090001687;None;None;None;[];801.4151090001687;None;"['7', '7', '7']";"[0.393940000096336, 0.890050700167194, 1.305974500020966]";801.4151090001687;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;804.4150329001714;None;806.3398265000433;806.6565953001846;807.8069853000343;807.8314715002198;809.7898272001185;None;7;0;0.4272419000044465;809.7898272001185;None;;;;;;;;3;;;;;;;811.3315333002247;None;None;None;[];811.3315333002247;None;"['7', '7']";"[0.2935162999201566, 0.6295232998672873]";811.3315333002247;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;814.3314751000144;None;816.2561971000396;816.5728018002119;817.7478032000363;817.7643896001391;823.4312609001063;None;7;0;1.0818250000011176;823.4312609001063;None;;;;;;;;3;;;;;;;824.9809914000798;None;None;None;[];824.9809914000798;None;"['7', '7']";"[0.3798038000240922, 0.6199698999989778]";824.9809914000798;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;827.989354400197;None;829.3143000002019;829.6308224000968;830.8149198000319;830.8313057001214;838.38066600007;None;9;0;0.5962755000218749;838.38066600007;None;;;;;;;;6;;;;;;;839.9472700001206;None;None;None;[];839.9472700001206;None;"['9', '9']";"[0.35810850001871586, 1.1099397998768836]";839.9472700001206;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;842.9473236000631;None;844.5053246000316;844.8220552999992;846.013546800008;846.0303549000528;850.9803810000885;None;None;0;;850.9803810000885;None;;;;;;;;6;;;;;;;852.5301373000257;None;None;None;[];852.5301373000257;None;['9'];[0.8389504000078887];852.5301373000257;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;855.5384817000013;None;;;;;;
