primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;655.7304345001467;None;657.3719220000785;657.6886449002195;658.905360000208;658.9219996000174;662.546820100164;None;9;0;0.6177861001342535;662.546820100164;None;;;;;;;;6;;;;;;;664.263573900098;None;None;None;[];664.263573900098;None;['9'];[0.57302560005337];664.263573900098;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;667.2635451001115;None;669.2549115000293;669.5715815001167;670.804812300019;670.821581199998;675.2298905001953;None;9;0;0.6145442000124604;675.2298905001953;None;;;;;;;;5;;;;;;;676.7797139000613;None;None;None;[];676.7797139000613;None;None;;676.7797139000613;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;679.8044757000171;None;681.3211525001097;681.6378507001791;682.7795804000925;682.7962392000481;690.7379685000051;None;7;0;0.4023979001212865;690.7379685000051;None;;;;;;;;3;;;;;;;692.745931400219;None;None;None;[];692.745931400219;None;"['7', '7', '7']";"[1.0024930001236498, 1.442326399963349, 1.6982917001005262]";692.745931400219;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;695.754145400133;None;697.7957257002126;698.1124053001404;699.2540766000748;699.2706621000543;712.0369077001233;None;9;0;0.7354823998175561;712.0369077001233;None;;;;;;;;6;;;;;;;713.586924200179;None;None;None;[];713.586924200179;None;['9'];[0.40949400002136827];713.586924200179;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;716.5951678000856;None;718.3201411000919;718.6366053000093;719.8282458002213;719.8449072001968;723.3202472000849;None;9;0;0.948153399862349;723.3202472000849;None;;;;;;;;7;;;;;;;724.8698691001628;None;None;None;[];724.8698691001628;None;"['9', '9', '9', '9']";"[0.3185151999350637, 0.6704422000329942, 0.9823239999823272, 1.2224065999034792]";724.8698691001628;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;727.8697897000238;None;729.6446553000715;729.9613062001299;731.1280654000584;731.1446821000427;738.4862106000073;None;8;0;0.5182219999842346;738.4862106000073;None;;;;;;;;5;;;;;;;740.0360257001594;None;None;None;[];740.0360257001594;None;None;;740.0360257001594;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;743.0610070000403;None;744.9357486001682;745.2525601000525;746.3857156001031;746.4025305001996;748.3941821001936;None;7;0;0.4661892999429256;748.3941821001936;None;;;;;;;;4;;;;;;;749.9441036002245;None;None;None;[];749.9441036002245;None;['7'];[0.2443231998477131];749.9441036002245;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;752.9441228001378;None;754.8773490001913;755.1938785000239;756.3439408000559;756.360560500063;758.3271922999993;None;7;0;0.6612002998590469;758.3271922999993;None;;;;;;;;3;;;;;;;759.868781800149;None;None;None;[];759.868781800149;None;"['7', '7']";"[0.22358949994668365, 0.47159920004196465]";759.868781800149;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;762.8688046000898;None;764.8018539000768;765.1185785999987;766.2601384001318;766.2769104000181;771.9768440001644;None;7;0;0.7795291000511497;771.9768440001644;None;;;;;;;;4;;;;;;;773.5267154001631;None;None;None;[];773.5267154001631;None;['7'];[0.34205039986409247];773.5267154001631;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;776.5268178000115;None;777.8847112001386;778.2014906001277;779.3598943001125;779.376848500222;786.9514241002034;None;8;0;0.34930370002985;786.9514241002034;None;;;;;;;;7;;;;;;;788.6095202001743;None;None;None;[];788.6095202001743;None;"['9', '9']";"[0.3549018001649529, 1.2669206000864506]";788.6095202001743;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;791.60944450018;None;793.2010180000216;793.5176521001849;794.7425140000414;794.7677536001429;799.6843821001239;None;9;0;1.0960041999351233;799.6843821001239;None;;;;;;;;6;;;;;;;801.2258143001236;None;None;None;[];801.2258143001236;None;['9'];[0.46660879999399185];801.2258143001236;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;804.2257908000611;None;;;;;;
