primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;600.1649832999683;None;601.7480912999599;602.0648300999892;603.1981711999979;603.2155249000061;610.6479000999825;None;9;0;610.6479000999825;None;;;;;;;;6;;;;;;612.1978648999939;None;None;None;[];612.1978648999939;None;['9'];[1.3663758999900892];612.1978648999939;None;0.9959623000468127;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;615.1978491999907;None;617.2060584999854;617.5226881999988;618.6809356999584;618.6976309999591;630.8556763000088;None;8;0;630.8556763000088;None;;;;;;;;5;;;;;;632.4055272999685;None;None;None;[];632.4055272999685;None;None;;632.4055272999685;None;1.1160522000282072;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;635.4304354999913;None;637.0469072999549;637.3635095999925;638.513656599971;638.5302328999969;642.2219517999911;None;9;0;642.2219517999911;None;;;;;;;;5;;;;;;643.7717601999757;None;None;None;[];643.7717601999757;None;None;;643.7717601999757;None;0.7657935000024736;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;646.7966403999599;None;648.7882715999731;649.1049736999557;650.2382014999748;650.2549517999869;654.7631400999962;None;9;0;654.7631400999962;None;;;;;;;;7;;;;;;656.3130867999862;None;None;None;[];656.3130867999862;None;"['9', '9']";"[0.4746403000317514, 1.0586218000389636]";656.3130867999862;None;0.7209549000253901;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;659.3129796999856;None;660.8210815999773;661.1378322999808;662.3383041999768;662.3629208999919;670.2377178999595;None;7;0;670.2377178999595;None;;;;;;;;3;;;;;;671.7959181999904;None;None;None;[];671.7959181999904;None;"['7', '7', '7']";"[0.6479207000229508, 1.0799014000222087, 1.511836800025776]";671.7959181999904;None;0.7020895999739878;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;674.8042225999525;None;676.8622331999941;677.1790195999783;678.3206142999697;678.3373000999563;691.1037281999597;None;9;0;691.1037281999597;None;;;;;;;;5;;;;;;692.8785212999792;None;None;None;[];692.8785212999792;None;None;;692.8785212999792;None;0.8758890000171959;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;695.9118000000017;None;697.5783662999747;697.8950298999553;699.053356599994;699.0699775999528;702.5784380999976;None;9;0;702.5784380999976;None;;;;;;;;6;;;;;;704.1281836999697;None;None;None;[];704.1281836999697;None;['9'];[0.5474878999521025];704.1281836999697;None;1.169264500029385;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;707.1370890999679;None;708.9197155999718;709.236261699989;710.4370048999554;710.4698186999885;717.7613078999566;None;9;0;717.7613078999566;None;;;;;;;;5;;;;;;719.3360065000015;None;None;None;[];719.3360065000015;None;None;;719.3360065000015;None;1.2423493000096641;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;722.3609266999993;None;724.235718299984;724.5524916999857;725.6775280999718;725.6940871999832;727.6857910999679;None;7;0;727.6857910999679;None;;;;;;;;5;;;;;;729.2355883999844;None;None;None;[];729.2355883999844;None;None;;729.2355883999844;None;1.1501137999584898;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;732.2604273000034;None;734.1937779999571;734.510264099983;735.6519519999856;735.6688179000048;737.6604332999559;None;7;0;737.6604332999559;None;;;;;;;;4;;;;;;739.2020270999637;None;None;None;[];739.2020270999637;None;['7'];[0.681657399982214];739.2020270999637;None;1.1352723000454716;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;742.2101754999603;None;744.1433856000076;744.4601906999596;745.635870099999;745.6602228999836;751.318394300004;None;7;0;751.318394300004;None;;;;;;;;5;;;;;;752.8682744999533;None;None;None;[];752.8682744999533;None;None;;752.8682744999533;None;1.3172878000186756;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;755.9014708999894;None;757.2680825999705;757.5847257999703;758.7511377999908;758.7680821999675;766.3346115999739;None;9;0;766.3346115999739;None;;;;;;;;6;;;;;;767.9010332999751;None;None;None;[];767.9010332999751;None;['9'];[0.7746507000410929];767.9010332999751;None;1.1250999000039883;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;770.9011568999849;None;772.4928394999588;772.8091864999733;773.9673163999687;773.9842046999838;778.9675132999546;None;9;0;778.9675132999546;None;;;;;;;;5;;;;;;780.5173442999949;None;None;None;[];780.5173442999949;None;None;;780.5173442999949;None;0.8921290999860503;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.5506284000003;None;;;;;;
