primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;511.59714820003137;None;513.5638291002251;513.8805392000359;515.0305982001591;515.0472824000753;516.9388679000549;None;9;0;516.9388679000549;None;;;;;;;;6;;;;;;;0.39618650008924305;518.4888296001591;None;None;None;[];518.4888296001591;None;['9'];[0.19023970002308488];518.4888296001591;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;521.4971172001678;None;523.0468148000073;523.3635664000176;524.5053417000454;524.5219243001193;526.496874100063;None;9;0;526.496874100063;None;;;;;;;;7;;;;;;;0.3981661000289023;528.0633573001251;None;None;None;[];528.0633573001251;None;"['9', '9', '7', '9']";"[9.53419110015966, 0.6879043001681566, 1.1675815000198781, 2.295703500043601]";528.0633573001251;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;531.0467173000798;None;532.6550053001847;532.9717274000868;534.2131313001737;534.2300427001901;537.4464819000568;None;9;0;537.4464819000568;None;;;;;;;;6;;;;;;;0.29659729986451566;538.9964888000395;None;None;None;[];538.9964888000395;None;['9'];[0.24260920006781816];538.9964888000395;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;542.0048971001524;None;543.6962121000979;544.0127571001649;545.1460367001127;545.1629692001734;547.1462075000163;None;None;0;547.1462075000163;None;;;;;;;;4;;;;;;;;548.7043831001502;None;None;None;[];548.7043831001502;None;"['7', '9']";"[1.1347976999823004, 1.6785960998386145]";548.7043831001502;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;551.7212467000354;None;553.0125693001319;553.3294104000088;554.4794321001973;554.4960469000507;561.045802900102;None;7;0;561.045802900102;None;;;;;;;;3;;;;;;;0.3455672001000494;562.620753900148;None;None;None;[];562.620753900148;None;"['7', '7']";"[0.4982433000113815, 0.8342269000131637]";562.620753900148;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;565.6291388000827;None;567.3706534001976;567.6871685001533;568.8545203001704;568.8786967000924;570.8204142001923;None;8;0;570.8204142001923;None;;;;;;;;5;;;;;;;1.4185969000682235;572.3704404002056;None;None;None;[];572.3704404002056;None;"['7', '9']";"[0.6606497999746352, 1.2605250999331474]";572.3704404002056;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;575.37880950002;None;577.2368454001844;577.5535335000604;578.6867414000444;578.7034502001479;580.6867996000219;None;9;0;580.6867996000219;None;;;;;;;;6;;;;;;;0.7440847000107169;582.2284784000367;None;None;None;[];582.2284784000367;None;['9'];[0.3464426000136882];582.2284784000367;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;585.2368508002255;None;586.9115322001744;587.2282727002166;588.3533640000969;588.3699425000232;590.3615406001918;None;7;0;590.3615406001918;None;;;;;;;;4;;;;;;;0.9816137000452727;591.9115126000252;None;None;None;[];591.9115126000252;None;['7'];[0.5195276001468301];591.9115126000252;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;594.9113869001158;None;596.4362935000099;596.7529438000638;597.8946789000183;597.9112985001411;605.3278574000578;None;9;0;605.3278574000578;None;;;;;;;;6;;;;;;;0.35910550015978515;606.877698100172;None;None;None;[];606.877698100172;None;"['9', '9']";"[0.36144360015168786, 0.7612754001747817]";606.877698100172;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;609.8777577001601;None;611.83567460021;612.1524536001962;613.2941839999985;613.3108678001445;625.4854185001459;None;9;0;625.4854185001459;None;;;;;;;;5;;;;;;;0.7134817999321967;627.0437266000081;None;None;None;[];627.0437266000081;None;None;;627.0437266000081;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
