primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;163.89298117292617;;;;;0;41;41;41;;;;;;;566.1323128999211;None;567.6986191000324;568.0158456000499;569.1488109999336;569.1653875999618;572.3153872999828;None;7;0;0.4988327999599278;572.3153872999828;None;;;;;;;;1;;;;;;;573.9817423999775;None;None;None;[];573.9817423999775;None;"['7', '7', '7', '7', '7']";"[0.3526097999420017, 0.5366994999349117, 0.7207843000069261, 0.896619499893859, 1.08052339986898]";573.9817423999775;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;140.0;150.0;128.37211756912527;;;;;0;42;42;42;;;;;;;576.9901932999492;None;578.2566841999069;578.5734310999978;579.7574551999569;579.7985125998966;582.9317640000954;None;9;0;0.3145996001549065;582.9317640000954;None;;;;;;;;8;;;;;;;584.7147256999742;None;None;None;[];584.7147256999742;None;"['9', '9', '9']";"[0.13988630007952452, 0.3478459999896586, 0.7316463999450207]";584.7147256999742;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;163.19466748508617;;;;;0;43;43;43;;;;;;;587.7232687000651;None;589.2979981999379;589.6147433998995;590.7398894000798;590.7564344001003;592.756405999884;None;7;0;0.473913999972865;592.756405999884;None;;;;;;;;3;;;;;;;594.3312538000755;None;None;None;[];594.3312538000755;None;"['7', '7', '7', '9', '7']";"[0.21921729994937778, 0.6270719999447465, 1.1151278999168426, 2.083293200004846, 2.8991683998610824]";594.3312538000755;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;162.95060606286506;;;;;0;44;44;44;;;;;;;597.3311828998849;None;598.9146076999605;599.2313429999631;600.4229299998842;600.4395242000464;609.1559770000167;None;7;0;0.7544003999792039;609.1559770000167;None;;;;;;;;1;;;;;;;610.7642492000014;None;None;None;[];610.7642492000014;None;"['7', '7', '7', '7']";"[0.08207400003448129, 0.28997429995797575, 0.47432149993255734, 0.657971499953419]";610.7642492000014;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;121.98396994352893;;;;;0;45;45;45;;;;;;;613.7641841000877;None;614.9806828000583;615.297353599919;616.4307373999618;616.4474222999997;618.4307657999452;None;7;0;0.5114567000418901;618.4307657999452;None;;;;;;;;3;;;;;;;620.0556373000145;None;None;None;[];620.0556373000145;None;"['7', '7']";"[0.23078409978188574, 0.9507456999272108]";620.0556373000145;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;195.60264978061832;;;;;0;46;46;46;;;;;;;623.0556636000983;None;624.9053225000389;625.2221093000844;626.3471226999536;626.3637528999243;628.3554853999522;None;None;0;;628.3554853999522;None;;;;;;;;4;;;;;;;629.9051651000045;None;None;None;[];629.9051651000045;None;"['9', '7']";"[0.8452588000800461, 1.6933840001001954]";629.9051651000045;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;212.92407054126133;;;;;0;47;47;47;;;;;;;632.9137750000227;None;634.888448700076;635.2051250999793;636.3719041000586;636.38851780002;639.0300783999264;None;9;0;0.6483539999462664;639.0300783999264;None;;;;;;;;7;;;;;;;640.6299757000525;None;None;None;[];640.6299757000525;None;"['9', '9']";"[0.22443590010516346, 1.7844877000898123]";640.6299757000525;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;140.0;150.0;190.23859628619445;;;;;0;48;48;48;;;;;;;643.6300772998948;None;645.4047868000343;645.7213415000588;646.9299433999695;646.9465512998868;648.7798403000925;None;9;0;0.5389119000174105;648.7798403000925;None;;;;;;;;7;;;;;;;650.3797758999281;None;None;None;[];650.3797758999281;None;"['9', '9']";"[0.16277170018292964, 0.5067003001458943]";650.3797758999281;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;140.0;150.0;127.28107088671867;;;;;0;49;49;49;;;;;;;653.3796727000736;None;654.6378399999812;654.9544885999057;656.0879818000831;656.1049106998835;659.8129116001073;None;9;0;0.39349429984577;659.8129116001073;None;;;;;;;;9;;;;;;;661.4876107000746;None;None;None;[];661.4876107000746;None;"['9', '9', '9', '9']";"[11.074746099999174, 0.1910345999058336, 0.4069436998106539, 2.2870715998578817]";661.4876107000746;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;190.9434091532566;;;;;0;50;50;50;;;;;;;664.4709524000064;None;666.295897499891;666.6126425000839;667.7874958999455;667.8043094000313;675.1377858999185;None;9;0;1.284821700071916;675.1377858999185;None;;;;;;;;7;;;;;;;676.6957608000375;None;None;None;[];676.6957608000375;None;"['9', '9']";"[0.022875499911606312, 0.2788080000318587]";676.6957608000375;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
8.0;f;028_y_f_h_a.jpg;happy;9.0;sad_119.1.wmv;sad;7.0;incongruent;120.0;160.0;178.10396226647933;;;;;0;51;51;51;;;;;;;679.695749900071;None;681.3954151999205;681.7122055999935;682.8453249998856;682.8622701999266;684.9122373000719;None;7;0;0.6062762001529336;684.9122373000719;None;;;;;;;;2;;;;;;;686.4870911000762;None;None;None;[];686.4870911000762;None;"['7', '7', '7', '7']";"[0.12741749989800155, 0.6555224999319762, 1.015504299895838, 1.3674216999206692]";686.4870911000762;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;206.04367658109783;;;;;0;52;52;52;;;;;;;689.4871410001069;None;691.4120817000512;691.7284768999089;692.8622105000541;692.8784032000694;694.8619679000694;None;7;0;0.9365607001818717;694.8619679000694;None;;;;;;;;1;;;;;;;696.4118140998762;None;None;None;[];696.4118140998762;None;"['7', '7', '7', '7']";"[0.06686979997903109, 0.2984978000167757, 0.5307995998300612, 0.8748379999306053]";696.4118140998762;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;140.0;150.0;136.52220806776708;;;;;0;53;53;53;;;;;;;699.4118476998992;None;700.7532788999379;701.0699358999263;702.3283961999696;702.3450291999616;708.1370675999206;None;9;0;0.35748469992540777;708.1370675999206;None;;;;;;;;7;;;;;;;709.7613421999849;None;None;None;[];709.7613421999849;None;"['9', '9']";"[0.013333299895748496, 0.48562379996292293]";709.7613421999849;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;140.0;150.0;180.35091595488527;;;;;0;54;54;54;;;;;;;712.7614464999642;None;714.4778334998991;714.794548700098;715.9195226000156;715.9362421999685;723.3694887999445;None;None;0;;723.3694887999445;None;;;;;;;;7;;;;;;;724.9193011000752;None;None;None;[];724.9193011000752;None;"['9', '9']";"[0.6071876999922097, 1.0792364000808448]";724.9193011000752;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;204.27932588393085;;;;;0;55;55;55;;;;;;;727.9192260999698;None;729.8440753999166;730.1608921000734;731.302237899974;731.3191798999906;733.2941570999101;None;9;0;1.1684089000336826;733.2941570999101;None;;;;;;;;9;;;;;;;734.8690319999587;None;None;None;[];734.8690319999587;None;"['9', '9', '9', '9']";"[0.12155539984814823, 0.32160849985666573, 0.9058208998758346, 2.2178275999613106]";734.8690319999587;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;192.40728800739942;;;;;0;56;56;56;;;;;;;737.8774631000124;None;739.6854671000037;740.0021714000031;741.2111233000178;741.2442679000087;747.1354400999844;None;None;0;;747.1354400999844;None;;;;;;;;6;;;;;;;748.6769230000209;None;None;None;[];748.6769230000209;None;['9'];[0.25759609998203814];748.6769230000209;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;219.6544115751568;;;;;0;57;57;57;;;;;;;751.6852462000679;None;753.7267052000389;754.0435605000239;755.1768499999307;755.1934809999075;757.1767541998997;None;None;0;;757.1767541998997;None;;;;;;;;3;;;;;;;758.7265411000699;None;None;None;[];758.7265411000699;None;"['7', '7']";"[0.8721709998790175, 1.4400163998361677]";758.7265411000699;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;140.0;150.0;237.98255695511958;;;;;0;58;58;58;;;;;;;761.7266728999093;None;763.9097716000397;764.2264727000147;765.4432592000812;765.4598020000849;769.0515232998878;None;9;0;0.355174999916926;769.0515232998878;None;;;;;;;;7;;;;;;;770.7013681998942;None;None;None;[];770.7013681998942;None;"['9', '9']";"[0.08929440006613731, 0.29717939998954535]";770.7013681998942;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;231.85538291836468;;;;;0;59;59;59;;;;;;;773.7013932999689;None;775.8343315999955;776.1510642999783;777.2762599000707;777.2929207999259;779.2844604998827;None;None;0;;779.2844604998827;None;;;;;;;;7;;;;;;;780.8344773999415;None;None;None;[];780.8344773999415;None;"['9', '9', '9']";"[1.4281354998238385, 2.0682508000172675, 2.908213899936527]";780.8344773999415;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.8343762001023;None;;;;;;
