primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.started;slider_resp_study.stopped;slider_resp_study.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;468.99461629998405;None;470.53624540002784;470.85294170002453;471.9778787000105;471.99453249998624;480.77750919997925;None;7;0;0.5168817999656312;480.77750919997925;None;;;;;;;;4;;;;;;482.3274875000352;None;None;None;[];482.3274875000352;None;"['7', '7']";482.3274875000352;None;"[0.7028726999997161, 1.254905499983579]";;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;485.32783999998355;None;487.36891960003413;487.6945243999944;488.8191084000282;488.835664800019;490.81889759999467;None;8;0;1.0754240999813192;490.81889759999467;None;;;;;;;;5;;;;;;492.39391039998736;None;None;None;[];492.39391039998736;None;None;492.39391039998736;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;495.4271303000278;None;497.4519030000083;497.7770392000093;498.90201660001185;498.91863359999843;502.5934923000168;None;9;0;0.5246640000259504;502.5934923000168;None;;;;;;;;5;;;;;;504.20179140003165;None;None;None;[];504.20179140003165;None;None;504.20179140003165;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;507.2350934999995;None;508.9598718000343;509.285040399991;510.4181260000332;510.4348059000331;512.4099640999921;None;9;0;0.5162460999563336;512.4099640999921;None;;;;;;;;5;;;;;;513.9597649999778;None;None;None;[];513.9597649999778;None;None;513.9597649999778;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;516.9930435999995;None;518.9761539000319;519.2928900999832;520.4763487000018;520.4929280999932;522.3512350000092;None;9;0;0.48711940000066534;522.3512350000092;None;;;;;;;;5;;;;;;523.9011517000035;None;None;None;[];523.9011517000035;None;None;523.9011517000035;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;526.9260712999967;None;528.4925786000094;528.8176518999971;529.9519983000355;529.975962400029;531.9425645000301;None;9;0;0.5357456000056118;531.9425645000301;None;;;;;;;;6;;;;;;533.4841862000176;None;None;None;[];533.4841862000176;None;['9'];533.4841862000176;None;[0.38620770000852644];;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;536.4844757000101;None;538.1255830000155;538.4507284000283;539.601760599995;539.6170952999964;542.9005565000116;None;9;0;0.7458238000399433;542.9005565000116;None;;;;;;;;5;;;;;;544.4505044000107;None;None;None;[];544.4505044000107;None;None;544.4505044000107;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;547.475425200013;None;549.1669128999929;549.4835021999897;550.6168673000066;550.633682899992;552.6169251999818;None;7;0;0.7413112999638543;552.6169251999818;None;;;;;;;;5;;;;;;554.1669127999921;None;None;None;[];554.1669127999921;None;None;554.1669127999921;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;557.2000996000133;None;558.524939200026;558.841613000026;560.0083006999921;560.0250289000105;566.5665135000017;None;7;0;0.5838836000184529;566.5665135000017;None;;;;;;;;4;;;;;;568.1164716000203;None;None;None;[];568.1164716000203;None;['7'];568.1164716000203;None;[0.4259347000042908];;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;571.1166188000352;None;572.8578567000222;573.1828946000314;574.3328831000254;574.3495797999785;576.3078001000104;None;7;0;0.6826557000167668;576.3078001000104;None;;;;;;;;5;;;;;;577.8577331000124;None;None;None;[];577.8577331000124;None;None;577.8577331000124;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;580.8909867000184;None;582.7574466000078;583.0826022999827;584.2253619999974;584.2491674000048;586.2075067000114;None;9;0;1.0950171000440605;586.2075067000114;None;;;;;;;;5;;;;;;587.7574138999917;None;None;None;[];587.7574138999917;None;None;587.7574138999917;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;590.7906816999894;None;592.4821628000354;592.7984156000311;593.9323148999829;593.948884100013;595.932174400019;None;7;0;1.1700571000110358;595.932174400019;None;;;;;;;;5;;;;;;597.4820993000176;None;None;None;[];597.4820993000176;None;None;597.4820993000176;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
