primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.started;slider_resp_study.stopped;slider_resp_study.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;510.7547698998824;None;512.7629174999893;513.0797132998705;514.2379797999747;514.2546053999104;516.2213268000633;None;9;0;0.962915499927476;516.2213268000633;None;;;;;;;;6;;;;;;;517.9878815000411;None;None;None;[];517.9878815000411;None;['9'];517.9878815000411;None;[1.8524001999758184];;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;520.98787000007;None;522.2794194000307;522.59593890002;523.7544255000539;523.7710738999303;529.6708871000446;None;9;0;0.5448811000678688;529.6708871000446;None;;;;;;;;8;;;;;;;531.2208119998686;None;None;None;[];531.2208119998686;None;"['9', '9', '9', '9']";531.2208119998686;None;"[0.4268648000434041, 0.6749128999654204, 0.8509269000496715, 1.1550682000815868]";;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;534.2290385998785;None;535.5372104998678;535.8539414000697;537.0206190999597;537.037311000051;539.0622306999285;None;9;0;0.6736262000631541;539.0622306999285;None;;;;;;;;7;;;;;;;540.6122341000009;None;None;None;[];540.6122341000009;None;"['9', '9']";540.6122341000009;None;"[0.3076577000319958, 0.5076776000205427]";;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;543.6205374998972;None;545.6702582999133;545.9869824000634;547.1206952999346;547.1452037999406;549.1202728999779;None;8;0;0.6558161999564618;549.1202728999779;None;;;;;;;;5;;;;;;;550.6701666999143;None;None;None;[];550.6701666999143;None;None;550.6701666999143;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;553.6949628000148;None;555.2866453998722;555.6032634999137;556.7616665998939;556.7784012998454;561.7365373999346;None;7;0;1.4552129998337477;561.7365373999346;None;;;;;;;;3;;;;;;;563.2948902999051;None;None;None;[];563.2948902999051;None;"['7', '7', '7']";563.2948902999051;None;"[0.5369075001217425, 0.7848344000522047, 1.2250202000141144]";;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;566.2864067000337;None;568.1361213999335;568.4529657999519;569.652618000051;569.6694350000471;575.585989800049;None;8;0;1.1579028000123799;575.585989800049;None;;;;;;;;5;;;;;;;577.1360432999209;None;None;None;[];577.1360432999209;None;None;577.1360432999209;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;580.1693015999626;None;581.7524735999759;582.0692416999955;583.3022979998495;583.3189594000578;586.4444511998445;None;9;0;0.6194408000446856;586.4444511998445;None;;;;;;;;8;;;;;;;588.0939239999279;None;None;None;[];588.0939239999279;None;"['9', '9', '9']";588.0939239999279;None;"[0.3218332000542432, 0.5457298001274467, 0.7297718001063913]";;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;591.1026045999024;None;592.6103614999447;592.9270923000295;594.0936244998593;594.1103322999552;602.8520257000346;None;7;0;0.6198505000211298;602.8520257000346;None;;;;;;;;3;;;;;;;604.4101710999385;None;None;None;[];604.4101710999385;None;"['7', '7']";604.4101710999385;None;"[0.33365809987299144, 0.5418181999120861]";;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;607.4101650000084;None;609.451635299949;609.768239099998;610.8932908999268;610.9099103999324;612.901595100062;None;None;0;;612.901595100062;None;;;;;;;;5;;;;;;;614.4515593000688;None;None;None;[];614.4515593000688;None;None;614.4515593000688;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;617.4679666999727;None;619.4762827998493;619.7929700999521;620.9927566999104;621.0098119999748;624.6178816000465;None;8;0;0.5499134999699891;624.6178816000465;None;;;;;;;;5;;;;;;;626.1594789999072;None;None;None;[];626.1594789999072;None;None;626.1594789999072;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;629.1759825998452;None;630.8925564000383;631.2092964998446;632.3675092998892;632.3842241999228;634.351547600003;None;9;0;0.8481900999322534;634.351547600003;None;;;;;;;;6;;;;;;;636.0924823000096;None;None;None;[];636.0924823000096;None;['9'];636.0924823000096;None;[0.3471770999021828];;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;639.1008694998454;None;641.0672503998503;641.3839519000612;642.5839800999966;642.6012494000606;644.4422796000727;None;None;0;;644.4422796000727;None;;;;;;;;5;;;;;;;645.9919984000735;None;None;None;[];645.9919984000735;None;None;645.9919984000735;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;649.0171926999465;None;650.5668784999289;650.8836387000047;652.0168339000084;652.0334360999987;654.0168389000464;None;8;0;1.2869597000535578;654.0168389000464;None;;;;;;;;5;;;;;;;655.5669396000449;None;None;None;[];655.5669396000449;None;None;655.5669396000449;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;658.5916269000154;None;660.1999816999305;660.5166408000514;661.6917099999264;661.7084009998944;664.9751631999388;None;8;0;0.9205975001677871;664.9751631999388;None;;;;;;;;5;;;;;;;666.5247475998476;None;None;None;[];666.5247475998476;None;None;666.5247475998476;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;669.5579593000002;None;671.2412773999386;671.5579897998832;672.6910349999089;672.7078239000402;674.6913224998862;None;None;0;;674.6913224998862;None;;;;;;;;4;;;;;;;676.2494246000424;None;None;None;[];676.2494246000424;None;"['7', '7', '9']";676.2494246000424;None;"[0.7261884000618011, 1.070287900045514, 2.06238010013476]";;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;679.2495154999197;None;680.5493554000277;680.86606270005;682.0244398999494;682.0410619999748;688.5825118999928;None;None;0;;688.5825118999928;None;;;;;;;;4;;;;;;;690.1239612000063;None;None;None;[];690.1239612000063;None;"['7', '7', '9', '9']";690.1239612000063;None;"[0.5240290998481214, 1.3076344998553395, 1.8437709999270737, 2.5718978999648243]";;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;693.1325326999649;None;694.8488582000136;695.1656921999529;696.2987619000487;696.315451100003;698.2988785998896;None;8;0;0.8688330000732094;698.2988785998896;None;;;;;;;;5;;;;;;;699.8486251998693;None;None;None;[];699.8486251998693;None;None;699.8486251998693;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;702.8820887999609;None;704.7485638000071;705.0652163999621;706.1984868999571;706.2235985998996;708.1985947999638;None;None;0;;708.1985947999638;None;;;;;;;;5;;;;;;;709.7985556998756;None;None;None;[];709.7985556998756;None;None;709.7985556998756;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;712.8149240999483;None;714.4982974000741;714.8151330000255;715.9400822999887;715.9565880999435;717.948359400034;None;8;0;0.8832894000224769;717.948359400034;None;;;;;;;;5;;;;;;;719.4982105998788;None;None;None;[];719.4982105998788;None;None;719.4982105998788;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;722.5230177999474;None;724.0396248998586;724.356313599972;725.5648133999202;725.5812826999463;732.9395434998441;None;9;0;0.588034100132063;732.9395434998441;None;;;;;;;;6;;;;;;;734.4894063998945;None;None;None;[];734.4894063998945;None;['9'];734.4894063998945;None;[0.5584612002130598];;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;737.4894113000482;None;739.4389831000008;739.7558283999097;740.947522399947;740.9641942000017;753.0972074999008;None;9;0;1.2784888001624495;753.0972074999008;None;;;;;;;;6;;;;;;;754.6553797998931;None;None;None;[];754.6553797998931;None;"['9', '9', '7']";754.6553797998931;None;"[0.680363800143823, 1.0562433002050966, 1.5203282001893967]";;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;757.6553787998855;None;759.2469076998532;759.5635535998736;760.7219944000244;760.7384965999518;764.4218347999267;None;8;0;0.7382560998667032;764.4218347999267;None;;;;;;;;5;;;;;;;765.9717601998709;None;None;None;[];765.9717601998709;None;None;765.9717601998709;None;;;;S11335;2022_Mar_30_2123;VideoMask;2021.1.2;119.97010327848136;
