primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
8.0;f;028_y_f_h_a.jpg;happy;9.0;sad_119.1.wmv;sad;7.0;incongruent;120.0;160.0;148.71526953572538;h_s;;;;;0;8;8;8;;;;;;;200.67760219995398;None;202.12725359993055;202.44406039989553;203.63574369996786;203.65244949993212;205.64402709994465;None;7;0;0.6853020000271499;205.64402709994465;None;;;;;;;;2;;;;;;;207.19392479991075;None;None;None;[];207.19392479991075;None;"['7', '7', '7', '7']";"[0.5436678999103606, 0.8234038999071345, 1.1112327999435365, 1.6313097999664024]";207.19392479991075;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
6.0;m;016_y_m_s_a.jpg;sad;7.0;happy_60.4ns.avi;happy;9.0;incongruent;130.0;150.0;126.02367393611817;s_h;;;;;0;9;9;9;;;;;;;210.1939129999373;None;211.4603759999154;211.77710629999638;212.93577290000394;212.9522201999789;218.7018672999693;None;9;0;0.7554084999719635;218.7018672999693;None;;;;;;;;5;;;;;;;220.2518120999448;None;None;None;[];220.2518120999448;None;None;;220.2518120999448;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
9.0;f;019_m_f_s_a.jpg;sad;7.0;sad_8.4ns.avi;sad;7.0;congruent;130.0;160.0;171.6633093155257;s_s;;;;;0;10;10;10;;;;;;;223.26852239994332;None;224.93502149998676;225.2598700999515;226.39333170000464;226.40998279990163;234.5266249999404;None;7;0;0.5305912999901921;234.5266249999404;None;;;;;;;;1;;;;;;;236.07633129996248;None;None;None;[];236.07633129996248;None;"['7', '7', '7', '7', '7', '7']";"[0.3093930999748409, 0.47684350004419684, 0.8047904999693856, 0.9889320000074804, 1.3172504999674857, 1.47686860000249]";236.07633129996248;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_1.1ns.avi;happy;9.0;congruent;120.0;150.0;203.50057144619865;h_h;;;;;0;11;11;11;;;;;;;239.08473060000688;None;241.05116349994205;241.36787819990423;242.50117709999904;242.51789129991084;256.984012199915;None;9;0;0.8173301999922842;256.984012199915;None;;;;;;;;3;;;;;;;258.53406249999534;None;None;None;[];258.53406249999534;None;"['7', '7']";"[0.8434294000035152, 1.139558200025931]";258.53406249999534;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
7.0;m;027_o_m_h_a.jpg;happy;9.0;happy_20.1ns.avi;happy;9.0;congruent;120.0;150.0;152.91127178874285;h_h;;;;;0;12;12;12;;;;;;;261.5338904999662;None;263.01706209999975;263.3337734999368;264.4922670999076;264.5090410999255;267.4838848999934;None;9;0;0.5494912000140175;267.4838848999934;None;;;;;;;;8;;;;;;;269.0337129998952;None;None;None;[];269.0337129998952;None;"['9', '9', '9']";"[0.3759964999044314, 0.6635244999779388, 0.9675767999142408]";269.0337129998952;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_94.3ns.avi;sad;7.0;congruent;130.0;160.0;155.27414203894395;s_s;;;;;0;13;13;13;;;;;;;272.0337443999015;None;273.5417966999812;273.85856139997486;275.01668769994285;275.03343039995525;277.61679539992474;None;7;0;0.8965793000534177;277.61679539992474;None;;;;;;;;2;;;;;;;279.15832980000414;None;None;None;[];279.15832980000414;None;"['7', '7', '7']";"[0.6030193999176845, 0.8910992000019178, 1.147632599924691]";279.15832980000414;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_68.1ns.avi;sad;7.0;congruent;130.0;160.0;158.9411396037211;s_s;;;;;0;14;14;14;;;;;;;282.16660799994133;None;283.70803929993417;284.0332340999739;285.2414785999572;285.2580497999443;292.59139489999507;None;7;0;0.8018708999734372;292.59139489999507;None;;;;;;;;3;;;;;;;294.14963339990936;None;None;None;[];294.14963339990936;None;"['7', '7', '7', '7']";"[0.6681880000978708, 1.0195774000603706, 1.4038589000701904, 2.2115891000721604]";294.14963339990936;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;180.59976631384873;h_s;;;;;0;15;15;15;;;;;;;297.1579070999287;None;298.8743572999956;299.19113809999544;300.3245402999455;300.3410912998952;302.32438049989287;None;None;0;;302.32438049989287;None;;;;;;;;3;;;;;;;303.87421099992935;None;None;None;[];303.87421099992935;None;"['7', '7']";"[1.0231474000029266, 1.535239899996668]";303.87421099992935;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_133.3.wmv;happy;9.0;incongruent;130.0;150.0;152.577966552593;s_h;;;;;0;16;16;16;;;;;;;306.8826801999239;None;308.36568179994356;308.6825119999703;309.80769369995687;309.82415729993954;311.81576129992027;None;9;0;0.5218569999560714;311.81576129992027;None;;;;;;;;2;;;;;;;313.3657171999803;None;None;None;[];313.3657171999803;None;"['7', '7', '7', '7']";"[0.6997807000298053, 0.9554720999440178, 1.1554797999560833, 2.0196735999779776]";313.3657171999803;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_128.1.wmv;sad;7.0;incongruent;120.0;160.0;171.0492454518585;h_s;;;;;0;17;17;17;;;;;;;316.37396569992416;None;318.0154681999702;318.3321724999696;319.46526089997496;319.48233349993825;321.46544999990147;None;7;0;1.3199058999307454;321.46544999990147;None;;;;;;;;1;;;;;;;323.01542199996766;None;None;None;[];323.01542199996766;None;"['7', '7', '7', '7']";"[0.8743065999587998, 1.129984900006093, 1.457892999984324, 1.7620491000125185]";323.01542199996766;None;;;S113899;2022_Apr_22_1142;VideoMask;2021.1.2;120.01718648019545;
