primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;375.26462539995555;None;376.61466640001163;376.93125599995255;378.0564311000053;378.0730461999774;380.06466150004417;None;7;0;0.6569686000002548;380.06466150004417;None;;;;;;;;3;;;;;;;381.6145930000348;None;None;None;[];381.6145930000348;None;"['7', '7', '7']";"[0.29924770002253354, 0.6028890999732539, 0.970903699984774]";381.6145930000348;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;384.6228922000155;None;386.6142755000619;386.9309025000548;388.05612379999366;388.0726868000347;390.0643541000318;None;None;0;;390.0643541000318;None;;;;;;;;7;;;;;;;391.63081630005036;None;None;None;[];391.63081630005036;None;"['9', '9']";"[9.955016999971122, 0.9308268000604585]";391.63081630005036;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;394.62257300002966;None;395.9139864000026;396.230702699977;397.3639852999477;397.3807902999688;403.2889603000367;None;9;0;0.328598799998872;403.2889603000367;None;;;;;;;;5;;;;;;;404.83892050001305;None;None;None;[];404.83892050001305;None;None;;404.83892050001305;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;407.8636089999927;None;409.155270999996;409.47207779996097;410.59715080005117;410.6137527000392;412.6720069999574;None;9;0;0.39353769994340837;412.6720069999574;None;;;;;;;;6;;;;;;;414.22193510003854;None;None;None;[];414.22193510003854;None;['9'];[0.30771169997751713];414.22193510003854;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;417.2303343999665;None;419.27995680004824;419.5966289000353;420.7715793000534;420.7967021999648;422.7301804999588;None;8;0;0.39937469991855323;422.7301804999588;None;;;;;;;;5;;;;;;;424.27997929998673;None;None;None;[];424.27997929998673;None;None;;424.27997929998673;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;427.3047095000511;None;428.88800350006204;429.2046824999852;430.3798314000014;430.3964357000077;435.337934399955;None;8;0;0.3917818999616429;435.337934399955;None;;;;;;;;4;;;;;;;436.88792400003877;None;None;None;[];436.88792400003877;None;['7'];[1.0737325999652967];436.88792400003877;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;439.88783679995686;None;441.73778900003526;442.0542790000327;443.20423689996824;443.22107219998725;449.1874650999671;None;7;0;1.3821867000078782;449.1874650999671;None;;;;;;;;5;;;;;;;450.7374737999635;None;None;None;[];450.7374737999635;None;None;;450.7374737999635;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;453.7707504000282;None;455.3453252000036;455.670773299993;456.8290119000012;456.84558139997534;460.02056340000127;None;9;0;0.8289137000683695;460.02056340000127;None;;;;;;;;7;;;;;;;461.57047310005873;None;None;None;[];461.57047310005873;None;"['9', '9']";"[0.6633234999608248, 2.1671913999598473]";461.57047310005873;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;464.5705096999882;None;466.0618441000115;466.37851309997495;467.5286450999556;467.5452442000387;476.3034915999742;None;7;0;0.4341300999512896;476.3034915999742;None;;;;;;;;2;;;;;;;477.8615944000194;None;None;None;[];477.8615944000194;None;"['7', '7', '7']";"[0.4121642999816686, 0.7479972000000998, 1.3801131000509486]";477.8615944000194;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;480.8615127999801;None;482.8778831999516;483.19479360000696;484.3281236999901;484.3447058000602;486.3281247999985;None;8;0;1.3855519000208005;486.3281247999985;None;;;;;;;;5;;;;;;;487.8779458999634;None;None;None;[];487.8779458999634;None;None;;487.8779458999634;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;490.90294409997296;None;492.91103349998593;493.227624900057;494.38615939999;494.40276790002827;498.05278729996644;None;9;0;0.47687080001924187;498.05278729996644;None;;;;;;;;6;;;;;;;499.6109798999969;None;None;None;[];499.6109798999969;None;['9'];[0.4306718000443652];499.6109798999969;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;502.6108630000381;None;504.3273527000565;504.64414069999475;505.77781430003233;505.80245279998053;507.77738680003677;None;9;0;0.6721207000082359;507.77738680003677;None;;;;;;;;5;;;;;;;509.3273417999735;None;None;None;[];509.3273417999735;None;None;;509.3273417999735;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;512.34378320002;None;514.3020406999858;514.6187312999973;515.8022190000629;515.8187897000462;517.6770782000385;None;9;0;0.5406348999822512;517.6770782000385;None;;;;;;;;5;;;;;;;519.2353700000094;None;None;None;[];519.2353700000094;None;None;;519.2353700000094;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;522.2516808999935;None;523.8017104000319;524.1184294000268;525.2518569000531;525.2684405000182;527.2518490999937;None;9;0;0.35788200004026294;527.2518490999937;None;;;;;;;;6;;;;;;;529.2514845000114;None;None;None;[];529.2514845000114;None;['9'];[0.2863092999905348];529.2514845000114;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;532.2516700000269;None;533.8514329000609;534.1680933999596;535.3768452999648;535.401569699985;538.6262973999837;None;9;0;0.5673535000532866;538.6262973999837;None;;;;;;;;7;;;;;;;540.176311600022;None;None;None;[];540.176311600022;None;"['9', '9']";"[0.31358169997110963, 0.7293321000179276]";540.176311600022;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;543.18446150003;None;544.8593733999878;545.1761026000604;546.3092760000145;546.3259453000501;548.3095311999787;None;7;0;0.9560754999984056;548.3095311999787;None;;;;;;;;4;;;;;;;549.8594746000599;None;None;None;[];549.8594746000599;None;['7'];[0.5503431000979617];549.8594746000599;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;552.8593493000371;None;554.1591301000444;554.4757516999962;555.6509128999896;555.6674641000573;562.1923862999538;None;7;0;0.3852956999326125;562.1923862999538;None;;;;;;;;3;;;;;;;563.7423367999727;None;None;None;[];563.7423367999727;None;"['7', '7']";"[0.34740560001228005, 0.6833007000386715]";563.7423367999727;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;566.7422536000377;None;568.4669484000187;568.7836973000085;569.9254010999575;569.9422043999657;571.9254434000468;None;8;0;0.40407279995270073;571.9254434000468;None;;;;;;;;5;;;;;;;573.4753105000127;None;None;None;[];573.4753105000127;None;None;;573.4753105000127;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
