primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;495.4620179000194;None;497.4869027000386;497.8036021000007;498.9287924999953;498.9453140000114;502.6284796000109;None;9;0;502.6284796000109;None;;;;;;;;6;;;;;;0.6766601999988779;504.1783672000165;None;None;None;[];504.1783672000165;None;['9'];[0.43851559999166057];504.1783672000165;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;507.1783527000225;None;508.8947788000223;509.2116007000441;510.336579099996;510.3531622000155;512.3447789000347;None;9;0;512.3447789000347;None;;;;;;;;7;;;;;;0.4320754999644123;513.8946265000268;None;None;None;[];513.8946265000268;None;"['9', '9']";"[0.32221180002670735, 1.426259400031995]";513.8946265000268;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;516.8945792000159;None;518.8611870000022;519.1779685000074;520.3029048999888;520.3195433000219;522.2361039000098;None;9;0;522.2361039000098;None;;;;;;;;6;;;;;;0.7329248999594711;523.7861029999913;None;None;None;[];523.7861029999913;None;['9'];[0.3027914999984205];523.7861029999913;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;526.7859766000183;None;528.3443211000413;528.6608472000225;529.785963900038;529.8025796000147;531.7942469000118;None;9;0;531.7942469000118;None;;;;;;;;6;;;;;;0.7187537999707274;533.3440835000365;None;None;None;[];533.3440835000365;None;"['9', '9']";"[0.3853003000258468, 0.8888915000134148]";533.3440835000365;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;536.3439371000277;None;538.2522246000008;538.5690099000349;539.6940038999892;539.7106458999915;543.0271210999927;None;9;0;543.0271210999927;None;;;;;;;;6;;;;;;0.6457197000272572;544.5771130000358;None;None;None;[];544.5771130000358;None;"['9', '9']";"[0.3280514000216499, 0.8161089000059292]";544.5771130000358;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;547.576937600039;None;549.2602367000072;549.5769183000084;550.7021530999918;550.7186197999981;552.7101041999995;None;7;0;552.7101041999995;None;;;;;;;;4;;;;;;0.4429785999818705;554.2517690000241;None;None;None;[];554.2517690000241;None;['7'];[0.39718999998876825];554.2517690000241;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;557.2516730999923;None;558.5765968000051;558.8932717000134;560.0184603999951;560.0349730000016;566.6097678000224;None;7;0;566.6097678000224;None;;;;;;;;3;;;;;;0.7274394999840297;568.1596208999981;None;None;None;[];568.1596208999981;None;"['7', '7', '7']";"[0.4093485999619588, 0.8972497999784537, 1.2973187000025064]";568.1596208999981;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;571.1594987999997;None;572.8844550999929;573.2011410000268;574.3263349999906;574.3428633000003;576.3344139000401;None;7;0;576.3344139000401;None;;;;;;;;4;;;;;;0.7467691000201739;577.8843611000339;None;None;None;[];577.8843611000339;None;['7'];[0.40452889999141917];577.8843611000339;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;580.88412230002;None;582.7590815000003;583.0757912000408;584.2008956000209;584.2174336999888;586.2090662000119;None;9;0;586.2090662000119;None;;;;;;;;6;;;;;;0.4400594999897294;587.7589970999979;None;None;None;[];587.7589970999979;None;"['9', '9', '7']";"[0.3462293000193313, 1.122016999986954, 1.6820377999683842]";587.7589970999979;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;590.758945700014;None;592.4505340000032;592.7671716000186;593.8921869000187;593.9087904000189;595.900395100005;None;None;0;595.900395100005;None;;;;;;;;5;;;;;;;597.4505527000292;None;None;None;[];597.4505527000292;None;None;;597.4505527000292;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;600.4668473000056;None;602.0335018000333;602.3502356000245;603.4753652000218;603.4919010000303;610.9249696999905;None;9;0;610.9249696999905;None;;;;;;;;6;;;;;;0.3559238000307232;612.4748721999931;None;None;None;[];612.4748721999931;None;['9'];[0.14213749999180436];612.4748721999931;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;615.4747812999994;None;617.4413364999928;617.7580352000077;618.8832135000266;618.8996925000101;631.099263400014;None;9;0;631.099263400014;None;;;;;;;;5;;;;;;0.31792549998499453;632.6491677000304;None;None;None;[];632.6491677000304;None;None;;632.6491677000304;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;635.6657690000138;None;637.2823845000239;637.5989897000254;638.7243640000233;638.7406835000147;642.4572188000311;None;9;0;642.4572188000311;None;;;;;;;;6;;;;;;0.8321045000338927;644.0071181000094;None;None;None;[];644.0071181000094;None;['9'];[0.48186050000367686];644.0071181000094;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;647.0070781999966;None;648.9821341999923;649.2986657000147;650.4236977000255;650.4402718000347;654.956988800026;None;9;0;654.956988800026;None;;;;;;;;6;;;;;;0.5642484999843873;656.5066975000082;None;None;None;[];656.5066975000082;None;['9'];[0.31024139997316524];656.5066975000082;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
