primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;541.8363224000204;None;543.7109875001479;544.0277980000246;545.2025482000317;545.2193238001782;551.1611226000823;None;7;0;551.1611226000823;None;;;;;;;;3;;;;0.7890773001126945;;;;552.7110247001983;None;None;None;[];552.7110247001983;None;"['7', '7']";"[0.40707889990881085, 0.6072647999972105]";552.7110247001983;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;555.7109082001261;None;557.3106614002027;557.6274151001126;558.7607788001187;558.7774678000715;561.9858290001284;None;9;0;561.9858290001284;None;;;;;;;;5;;;;1.0842681000940502;;;;563.5356424001511;None;None;None;[];563.5356424001511;None;None;;563.5356424001511;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;566.5604518000036;None;568.1020652002189;568.4187742001377;569.6104708001949;569.6270921002142;578.3439212001394;None;7;0;578.3439212001394;None;;;;;;;;3;;;;1.0384170999750495;;;;579.926801700145;None;None;None;[];579.926801700145;None;"['7', '7', '7', '7', '7', '7']";"[0.5353598000947386, 0.9195197001099586, 1.2315376000478864, 1.727198300184682, 2.151290000183508, 2.5433415002189577]";579.926801700145;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;582.9267750000581;None;584.9681876001414;585.284924400039;586.4099566000514;586.4265199000947;588.4183180001564;None;8;0;588.4183180001564;None;;;;;;;;5;;;;0.9318345999345183;;;;589.9681515002158;None;None;None;[];589.9681515002158;None;None;;589.9681515002158;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;592.9931491001043;None;595.026237900136;595.342917600181;596.4846458001994;596.5011192001402;600.167935000034;None;9;0;600.167935000034;None;;;;;;;;5;;;;0.8141722001601011;;;;601.792677400168;None;None;None;[];601.792677400168;None;None;;601.792677400168;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;604.8261247000191;None;606.5508866000455;606.867572600022;608.0008516001981;608.017625400098;610.0011303999927;None;None;0;610.0011303999927;None;;;;;;;;5;;;;;;;;611.5506508001126;None;None;None;[];611.5506508001126;None;None;;611.5506508001126;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;614.5840806001797;None;616.558849300025;616.8756689000875;618.0340251000598;618.0506383001339;619.9339865001384;None;8;0;619.9339865001384;None;;;;;;;;5;;;;0.952054199995473;;;;621.4838853001129;None;None;None;[];621.4838853001129;None;None;;621.4838853001129;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;624.5171734001487;None;626.0835900001694;626.4003500000108;627.5337608000264;627.5503826001659;629.5337579001207;None;9;0;629.5337579001207;None;;;;;;;;6;;;;1.1764016998931766;;;;631.0835702000186;None;None;None;[];631.0835702000186;None;['9'];[0.6746207000687718];631.0835702000186;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;634.0836694000755;None;635.7166148000397;636.0334234000184;637.2255189002026;637.250594700221;640.5084015000612;None;9;0;640.5084015000612;None;;;;;;;;5;;;;0.8415218000300229;;;;642.0582332001068;None;None;None;[];642.0582332001068;None;None;;642.0582332001068;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;645.091500800103;None;646.7829830001574;647.0997311000247;648.2327573001385;648.2495548001025;650.2331364001147;None;7;0;650.2331364001147;None;;;;;;;;2;;;;0.6129502998664975;;;;651.7829579000827;None;None;None;[];651.7829579000827;None;"['7', '7', '7']";"[0.40722459997050464, 0.5991790001280606, 1.1750437000300735]";651.7829579000827;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
