primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;220.9892697323079;s_s;;;;;0;24;24;24;;;;;;;372.7735227001831;None;374.8563471001107;375.173089500051;376.30636580009013;376.3235347000882;385.5313308001496;None;7;0;385.5313308001496;None;;;;;;;;4;;;;;;1.0290911998599768;387.0812163001392;None;None;None;[];387.0812163001392;None;['7'];[0.5593904000706971];387.0812163001392;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;390.08934770012274;None;391.29754790011793;391.61417090008035;392.7643120000139;392.7822959001642;395.43939350009896;None;9;0;395.43939350009896;None;;;;;;;;6;;;;;;0.9850182000081986;396.9892033999786;None;None;None;[];396.9892033999786;None;['9'];[0.571159599814564];396.9892033999786;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;399.98929230007343;None;401.5140796001069;401.8306275000796;402.98892639996484;403.0057765999809;410.7220227001235;None;8;0;410.7220227001235;None;;;;;;;;5;;;;;;0.886309000197798;412.2720042001456;None;None;None;[];412.2720042001456;None;None;;412.2720042001456;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;415.29696459998377;None;416.63844640017487;416.955129200127;418.0803004000336;418.09690060000867;420.0886405999772;None;8;0;420.0886405999772;None;;;;;;;;5;;;;;;1.0397479999810457;421.6384638999589;None;None;None;[];421.6384638999589;None;None;;421.6384638999589;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;424.65492490003817;None;426.6548336001579;426.97156219999306;428.13816590001807;428.15496270009317;430.10502470005304;None;9;0;430.10502470005304;None;;;;;;;;7;;;;;;0.9993717998731881;431.64650649996474;None;None;None;[];431.64650649996474;None;"['9', '9', '9']";"[0.6902650999836624, 1.1937778000719845, 1.5379554000683129]";431.64650649996474;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;434.646425700048;None;435.97137130005285;436.28790120012127;437.4880220000632;437.5046294000931;443.34616770013236;None;9;0;443.34616770013236;None;;;;;;;;8;;;;;;1.006162199890241;444.88775560003705;None;None;None;[];444.88775560003705;None;"['9', '9', '9']";"[0.4967239999677986, 0.880545899970457, 1.2326340000145137]";444.88775560003705;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;447.8878385000862;None;449.18746570008807;449.5042571001686;450.6293005000334;450.64579870016314;452.71248310012743;None;9;0;452.71248310012743;None;;;;;;;;6;;;;;;1.375904600135982;454.2707956000231;None;None;None;[];454.2707956000231;None;"['9', '9']";"[0.5937355000060052, 1.04970350000076]";454.2707956000231;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;457.2791885000188;None;459.3288080000784;459.64558710018173;460.77890390018;460.79558559996076;462.778837100137;None;None;0;462.778837100137;None;;;;;;;;5;;;;;;;464.32865500007756;None;None;None;[];464.32865500007756;None;None;;464.32865500007756;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;467.34525310015306;None;468.96188560011797;469.27858300018124;470.436992400093;470.4536391000729;475.41185470018536;None;7;0;475.41185470018536;None;;;;;;;;3;;;;;;1.0684710000641644;476.96163440006785;None;None;None;[];476.96163440006785;None;"['7', '7']";"[0.6627416000701487, 1.3910056999884546]";476.96163440006785;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;479.96174670010805;None;481.82814790005796;482.1448513001669;483.2781813000329;483.2948764001485;489.27805149997585;None;7;0;489.27805149997585;None;;;;;;;;2;;;;;;1.074395699892193;490.828004400013;None;None;None;[];490.828004400013;None;"['7', '7', '7']";"[0.46846650005318224, 0.828341200016439, 1.204481900203973]";490.828004400013;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;493.8278891001828;None;495.4279504001606;495.74448340013623;497.0115384000819;497.0281609001104;500.1109929999802;None;9;0;500.1109929999802;None;;;;;;;;7;;;;;;1.185591499786824;501.652686299989;None;None;None;[];501.652686299989;None;"['9', '9']";"[0.7559132999740541, 1.339962099911645]";501.652686299989;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;504.6609488001559;None;506.21902259998024;506.53574500000104;507.72750929999165;507.74479950009845;516.4607520001009;None;7;0;516.4607520001009;None;;;;;;;;1;;;;;;1.2837110999971628;518.0188549000304;None;None;None;[];518.0188549000304;None;"['7', '7', '7', '7']";"[0.4616166001651436, 0.8295472001191229, 1.237701800186187, 2.2056477000005543]";518.0188549000304;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;521.027124500135;None;523.0601912001148;523.3769419000018;524.5019178001676;524.5184834999964;526.5103082000278;None;8;0;526.5103082000278;None;;;;;;;;5;;;;;;1.0100241000764072;528.0601464000065;None;None;None;[];528.0601464000065;None;None;;528.0601464000065;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;531.0934487001505;None;533.1098281999584;533.4354404001497;534.6265630000271;534.6435183000285;538.2517670001835;None;9;0;538.2517670001835;None;;;;;;;;8;;;;;;1.164673199877143;539.8013729001395;None;None;None;[];539.8013729001395;None;"['9', '9', '9']";"[0.447007899871096, 0.8311750998254865, 1.2310363999567926]";539.8013729001395;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;542.8014871999621;None;544.5262360000052;544.8429348000791;546.0179357000161;546.0346956001595;547.9762238999829;None;9;0;547.9762238999829;None;;;;;;;;7;;;;;;1.168200699845329;549.5262091001496;None;None;None;[];549.5262091001496;None;"['9', '9', '9', '9']";"[0.6022184998728335, 0.9862827998585999, 1.3941933000460267, 1.8261839000042528]";549.5262091001496;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;552.5262540001422;None;554.5259120999835;554.8426240000408;556.0426630000584;556.0592887999956;557.9009351001587;None;9;0;557.9009351001587;None;;;;;;;;9;;;;;;0.8194793998263776;559.4507891000248;None;None;None;[];559.4507891000248;None;"['9', '9', '9', '9', '9']";"[0.5417315999511629, 0.9097753998357803, 1.269566799979657, 1.6698149000294507, 2.0456120998132974]";559.4507891000248;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;562.459734500153;None;564.0338349000085;564.3506621001288;565.4844602001831;565.5090352001134;567.4839352001436;None;9;0;567.4839352001436;None;;;;;;;;6;;;;;;1.04451739997603;569.0338421000633;None;None;None;[];569.0338421000633;None;['9'];[0.4388652998022735];569.0338421000633;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;572.0339405999985;None;573.6586448999587;573.9753972000908;575.1087862001732;575.1254696999677;578.4337614001706;None;9;0;578.4337614001706;None;;;;;;;;9;;;;;;0.8866991999093443;579.9836004001554;None;None;None;[];579.9836004001554;None;"['9', '9', '9', '9', '9']";"[0.5850774000864476, 1.0089267999865115, 1.4248628001660109, 1.8169215000234544, 2.2408609001431614]";579.9836004001554;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;582.9835080001503;None;584.6833236000966;584.9999945999589;586.1415520000737;586.1667375001125;588.1333058001474;None;7;0;588.1333058001474;None;;;;;;;;4;;;;;;1.0911888000555336;589.6833107001148;None;None;None;[];589.6833107001148;None;['7'];[0.6371038001962006];589.6833107001148;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;592.683322600089;None;594.0165447001345;594.3330819001421;595.5164887001738;595.5331497001462;602.0497195001226;None;7;0;602.0497195001226;None;;;;;;;;3;;;;;;1.4228139000479132;603.5995499000419;None;None;None;[];603.5995499000419;None;"['7', '7', '7']";"[0.752885099966079, 1.2328774000052363, 1.681186500005424]";603.5995499000419;None;;;S11485;2022_May_27_1408;VideoMask;2021.1.2;119.96319540243684;
