primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;163.89298117292617;;;;;0;41;41;41;;;;;;;592.6231136999995;None;594.2146171999921;594.5313488999964;595.6980473999865;595.714667399996;598.8312357999966;None;8;0;1.2176139000075636;598.8312357999966;None;;;;;;;;5;;;;;;;600.3811732999893;None;None;None;[];600.3811732999893;None;None;;600.3811732999893;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;140.0;150.0;128.37211756912527;;;;;0;42;42;42;;;;;;;603.3975916999916;None;604.7226047999866;605.039380199989;606.2144061999861;606.2309384999971;609.3975447999983;None;None;0;;609.3975447999983;None;;;;;;;;5;;;;;;;610.9477542999957;None;None;None;[];610.9477542999957;None;None;;610.9477542999957;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;163.19466748508617;;;;;0;43;43;43;;;;;;;613.9640531999903;None;615.5389325999859;615.8559963999869;616.9807557999884;616.9973616999923;618.9889195999858;None;8;0;1.2761137000052258;618.9889195999858;None;;;;;;;;5;;;;;;;620.5389233999886;None;None;None;[];620.5389233999886;None;None;;620.5389233999886;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;162.95060606286506;;;;;0;44;44;44;;;;;;;623.5637973999983;None;625.1804460999992;625.4970890999975;626.6554665000003;626.6719848999928;635.4219935999863;None;8;0;0.8668977000052109;635.4219935999863;None;;;;;;;;6;;;;;;;636.9800953999948;None;None;None;[];636.9800953999948;None;['9'];[1.4288781000068411];636.9800953999948;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;121.98396994352893;;;;;0;45;45;45;;;;;;;639.9800478999969;None;641.2130886999948;641.5304883999925;642.6630452999962;642.6799451999977;644.6715971999947;None;7;0;0.36105950000637677;644.6715971999947;None;;;;;;;;5;;;;;;;646.2214721999917;None;None;None;[];646.2214721999917;None;None;;646.2214721999917;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;195.60264978061832;;;;;0;46;46;46;;;;;;;649.2462564999878;None;651.08781859999;651.4045835999859;652.5296519999974;652.5462383999984;654.554687699987;None;7;0;0.5579511999967508;654.554687699987;None;;;;;;;;4;;;;;;;656.1128533999872;None;None;None;[];656.1128533999872;None;['7'];[1.4719356999994488];656.1128533999872;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;212.92407054126133;;;;;0;47;47;47;;;;;;;659.112732499998;None;661.087620499995;661.404323699986;662.6049142999982;662.6293536999874;665.229250999997;None;9;0;0.5796242999931565;665.229250999997;None;;;;;;;;6;;;;;;;666.7791743999987;None;None;None;[];666.7791743999987;None;"['9', '9']";"[1.3097028999909526, 2.0297259999933885]";666.7791743999987;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;140.0;150.0;190.23859628619445;;;;;0;48;48;48;;;;;;;669.7796525999875;None;671.562136499997;671.8789857999946;673.0871161999967;673.1039431999961;674.9371178000001;None;9;0;0.8480599999893457;674.9371178000001;None;;;;;;;;5;;;;;;;676.4872030999977;None;None;None;[];676.4872030999977;None;None;;676.4872030999977;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;140.0;150.0;127.28107088671867;;;;;0;49;49;49;;;;;;;679.5119549999945;None;680.8035770999995;681.1203558999987;682.3536614999903;682.370428299997;685.9878602999961;None;9;0;0.4448054999957094;685.9878602999961;None;;;;;;;;6;;;;;;;687.5452178999985;None;None;None;[];687.5452178999985;None;['9'];[0.41540040000109];687.5452178999985;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;190.9434091532566;;;;;0;50;50;50;;;;;;;690.5451026999945;None;692.3950396999862;692.7116902999987;693.8950019999902;693.911717799987;701.2370304999931;None;8;0;0.3719662000075914;701.2370304999931;None;;;;;;;;4;;;;;;;702.7864142999897;None;None;None;[];702.7864142999897;None;['7'];[0.38239440000324976];702.7864142999897;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
8.0;f;028_y_f_h_a.jpg;happy;9.0;sad_119.1.wmv;sad;7.0;incongruent;120.0;160.0;178.10396226647933;;;;;0;51;51;51;;;;;;;705.7946995999955;None;707.5116506999912;707.8280904999992;708.9609300999873;708.9776495999977;711.027840499999;None;None;0;;711.027840499999;None;;;;;;;;5;;;;;;;712.5777804999962;None;None;None;[];712.5777804999962;None;None;;712.5777804999962;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;206.04367658109783;;;;;0;52;52;52;;;;;;;715.6025773999863;None;717.5441800999979;717.8609629999992;718.9942790999921;719.0107256999909;720.9942222999962;None;9;0;1.0145160999963991;720.9942222999962;None;;;;;;;;5;;;;;;;722.5441181999922;None;None;None;[];722.5441181999922;None;"['9', '7', '9']";"[1.3528436000051443, 1.7929610999999568, 2.3447375999967335]";722.5441181999922;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;140.0;150.0;136.52220806776708;;;;;0;53;53;53;;;;;;;725.5524537999881;None;726.9439507999923;727.2605994999903;728.4190145999892;728.4356501000002;734.3187856999866;None;9;0;0.4820066999964183;734.3187856999866;None;;;;;;;;7;;;;;;;735.8687522999971;None;None;None;[];735.8687522999971;None;"['9', '9', '9']";"[0.8120264999888605, 1.2919599999877391, 1.6040399999910733]";735.8687522999971;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;140.0;150.0;180.35091595488527;;;;;0;54;54;54;;;;;;;738.8687824999943;None;740.6186483999918;740.9351971999859;742.0935838999867;742.1102011999901;749.5101093999983;None;8;0;0.39466550000361167;749.5101093999983;None;;;;;;;;5;;;;;;;751.059735399991;None;None;None;[];751.059735399991;None;None;;751.059735399991;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;204.27932588393085;;;;;0;55;55;55;;;;;;;754.0847629999917;None;756.0179856999894;756.3351305999968;757.4678940999875;757.4845781999902;759.4763770999998;None;9;0;0.5962332999915816;759.4763770999998;None;;;;;;;;7;;;;;;;761.0264406999922;None;None;None;[];761.0264406999922;None;"['9', '9']";"[0.6622113999910653, 1.2222450999979628]";761.0264406999922;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;192.40728800739942;;;;;0;56;56;56;;;;;;;764.0262434999895;None;765.8509327999927;766.1677957999927;767.3511854999961;767.3677909999969;773.3015338999976;None;7;0;0.7791922999895178;773.3015338999976;None;;;;;;;;3;;;;;;;774.8509008999972;None;None;None;[];774.8509008999972;None;"['7', '7']";"[0.3658426999900257, 0.8618620999914128]";774.8509008999972;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;219.6544115751568;;;;;0;57;57;57;;;;;;;777.8591375999968;None;779.9256109999988;780.2423226999963;781.3761146999896;781.4006960999977;783.3758314999868;None;7;0;0.9208339000033448;783.3758314999868;None;;;;;;;;4;;;;;;;784.9256001999893;None;None;None;[];784.9256001999893;None;['7'];[1.3388626999949338];784.9256001999893;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;140.0;150.0;237.98255695511958;;;;;0;58;58;58;;;;;;;787.9339951999864;None;790.1335905999877;790.4503451999917;791.6420445999975;791.6593950999959;795.2753371999861;None;9;0;0.5255657999950927;795.2753371999861;None;;;;;;;;7;;;;;;;796.8251988999982;None;None;None;[];796.8251988999982;None;"['9', '9']";"[0.3995819000119809, 0.6873044000094524]";796.8251988999982;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;231.85538291836468;;;;;0;59;59;59;;;;;;;799.8253544999898;None;801.9748347999994;802.2916494999954;803.4167252999905;803.4347852999927;805.4250085999956;None;None;0;;805.4250085999956;None;;;;;;;;4;;;;;;;806.9747384999937;None;None;None;[];806.9747384999937;None;"['7', '9', '9', '7']";"[0.05787879999843426, 0.7778115999972215, 1.2101333999889903, 1.529722999999649]";806.9747384999937;None;;;S10756;2021_Jul_15_1738;VideoMask;2021.1.2;120.8311734680134;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;809.9748666999949;None;;;;;;
